Region;Comuna;Codigo_comuna;Fec;Fecha;Clave;Casos_Diarios;Casos_Acumulados;Muertes;Casos_Activos;Recuperados;Recuperados_Diarios;Dia;Fallecidos_Diarios;on-off;Max_Dia
Nuble;Portezuelo;16205;2;43894;1620543894;0;0;0;0;0;0;0;0;OFF;0
Magallanes;Porvenir;12301;2;43894;1230143894;0;0;0;0;0;0;0;0;OFF;39
Tarapaca;Pozo_Almonte;1401;2;43894;140143894;0;0;0;0;0;0;0;0;OFF;35
Magallanes;Primavera;12302;2;43894;1230243894;0;0;0;0;0;0;0;0;OFF;24
Metropolitana;Providencia;13123;2;43894;1312343894;0;0;0;0;0;0;0;0;OFF;66
Valparaiso;Puchuncavi;5105;2;43894;510543894;0;0;0;0;0;0;0;0;OFF;11
La_Araucania;Pucon;9115;2;43894;911543894;0;0;0;0;0;0;0;0;OFF;48
Metropolitana;Pudahuel;13124;2;43894;1312443894;0;0;0;0;0;0;0;0;OFF;47
Metropolitana;Puente_Alto;13201;2;43894;1320143894;0;0;0;0;0;0;0;0;OFF;51
Los_Lagos;Puerto_Montt;10101;2;43894;1010143894;0;0;0;0;0;0;0;0;OFF;64
Los_Lagos;Puerto_Octay;10302;2;43894;1030243894;0;0;0;0;0;0;0;0;OFF;42
Los_Lagos;Puerto_Varas;10109;2;43894;1010943894;0;0;0;0;0;0;0;0;OFF;53
O_Higgins;Pumanque;6309;2;43894;630943894;0;0;0;0;0;0;0;0;OFF;0
Coquimbo;Punitaqui;4304;2;43894;430443894;0;0;0;0;0;0;0;0;OFF;18
Magallanes;Punta_Arenas;12101;2;43894;1210143894;0;0;0;0;0;0;0;0;OFF;54
Los_Lagos;Puqueldon;10206;2;43894;1020643894;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Puren;9208;2;43894;920843894;0;0;0;0;0;0;0;0;OFF;29
Los_Lagos;Purranque;10303;2;43894;1030343894;0;0;0;0;0;0;0;0;OFF;38
Valparaiso;Putaendo;5705;2;43894;570543894;0;0;0;0;0;0;0;0;OFF;45
Arica_y_Parinacota;Putre;15201;2;43894;1520143894;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Puyehue;10304;2;43894;1030443894;0;0;0;0;0;0;0;0;OFF;48
Los_Lagos;Queilen;10207;2;43894;1020743894;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Quellon;10208;2;43894;1020843894;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Quemchi;10209;2;43894;1020943894;0;0;0;0;0;0;0;0;OFF;0
Biobio;Quilaco;8308;2;43894;830843894;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;Quilicura;13125;2;43894;1312543894;0;0;0;0;0;0;0;0;OFF;47
Biobio;Quilleco;8309;2;43894;830943894;0;0;0;0;0;0;0;0;OFF;0
Nuble;Quillon;16107;2;43894;1610743894;0;0;0;0;0;0;0;0;OFF;49
Valparaiso;Quillota;5501;2;43894;550143894;0;0;0;0;0;0;0;0;OFF;53
Valparaiso;Quilpue;5801;2;43894;580143894;0;0;0;0;0;0;0;0;OFF;51
Los_Lagos;Quinchao;10210;2;43894;1021043894;0;0;0;0;0;0;0;0;OFF;45
O_Higgins;Quinta_de_Tilcoco;6114;2;43894;611443894;0;0;0;0;0;0;0;0;OFF;46
Metropolitana;Quinta_Normal;13126;2;43894;1312643894;0;0;0;0;0;0;0;0;OFF;46
Valparaiso;Quintero;5107;2;43894;510743894;0;0;0;0;0;0;0;0;OFF;47
Nuble;Quirihue;16201;2;43894;1620143894;0;0;0;0;0;0;0;0;OFF;34
O_Higgins;Rancagua;6101;2;43894;610143894;0;0;0;0;0;0;0;0;OFF;51
Nuble;Ranquil;16206;2;43894;1620643894;0;0;0;0;0;0;0;0;OFF;49
Maule;Rauco;7305;2;43894;730543894;0;0;0;0;0;0;0;0;OFF;38
Metropolitana;Recoleta;13127;2;43894;1312743894;0;0;0;0;0;0;0;0;OFF;55
La_Araucania;Renaico;9209;2;43894;920943894;0;0;0;0;0;0;0;0;OFF;29
Metropolitana;Renca;13128;2;43894;1312843894;0;0;0;0;0;0;0;0;OFF;52
O_Higgins;Rengo;6115;2;43894;611543894;0;0;0;0;0;0;0;0;OFF;40
O_Higgins;Requinoa;6116;2;43894;611643894;0;0;0;0;0;0;0;0;OFF;53
Maule;Retiro;7405;2;43894;740543894;0;0;0;0;0;0;0;0;OFF;27
Valparaiso;Rinconada;5303;2;43894;530343894;0;0;0;0;0;0;0;0;OFF;33
Los_Rios;Rio_Bueno;14204;2;43894;1420443894;0;0;0;0;0;0;0;0;OFF;35
Maule;Rio_Claro;7108;2;43894;710843894;0;0;0;0;0;0;0;0;OFF;52
Coquimbo;Rio_Hurtado;4305;2;43894;430543894;0;0;0;0;0;0;0;0;OFF;44
Aysen;Rio_IbaNez;11402;2;43894;1140243894;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Rio_Negro;10305;2;43894;1030543894;0;0;0;0;0;0;0;0;OFF;43
Magallanes;Rio_Verde;12103;2;43894;1210343894;0;0;0;0;0;0;0;0;OFF;0
Maule;Romeral;7306;2;43894;730643894;0;0;0;0;0;0;0;0;OFF;43
La_Araucania;Saavedra;9116;2;43894;911643894;0;0;0;0;0;0;0;0;OFF;23
Maule;Sagrada_Familia;7307;2;43894;730743894;0;0;0;0;0;0;0;0;OFF;36
Coquimbo;Salamanca;4204;2;43894;420443894;0;0;0;0;0;0;0;0;OFF;51
Valparaiso;San_Antonio;5601;2;43894;560143894;0;0;0;0;0;0;0;0;OFF;46
Metropolitana;San_Bernardo;13401;2;43894;1340143894;0;0;0;0;0;0;0;0;OFF;53
Nuble;San_Carlos;16301;2;43894;1630143894;0;0;0;0;0;0;0;0;OFF;49
Maule;San_Clemente;7109;2;43894;710943894;0;0;0;0;0;0;0;0;OFF;24
Valparaiso;San_Esteban;5304;2;43894;530443894;0;0;0;0;0;0;0;0;OFF;22
Nuble;San_Fabian;16304;2;43894;1630443894;0;0;0;0;0;0;0;0;OFF;43
Valparaiso;San_Felipe;5701;2;43894;570143894;0;0;0;0;0;0;0;0;OFF;49
O_Higgins;San_Fernando;6301;2;43894;630143894;0;0;0;0;0;0;0;0;OFF;52
Magallanes;San_Gregorio;12104;2;43894;1210443894;0;0;0;0;0;0;0;0;OFF;5
Nuble;San_Ignacio;16108;2;43894;1610843894;0;0;0;0;0;0;0;0;OFF;38
Maule;San_Javier;7406;2;43894;740643894;0;0;0;0;0;0;0;0;OFF;40
Metropolitana;San_Joaquin;13129;2;43894;1312943894;0;0;0;0;0;0;0;0;OFF;48
Metropolitana;San_Jose_de_Maipo;13203;2;43894;1320343894;0;0;0;0;0;0;0;0;OFF;30
Los_Lagos;San_Juan_de_La_Costa;10306;2;43894;1030643894;0;0;0;0;0;0;0;0;OFF;36
Metropolitana;San_Miguel;13130;2;43894;1313043894;0;0;0;0;0;0;0;0;OFF;54
Nuble;San_Nicolas;16305;2;43894;1630543894;0;0;0;0;0;0;0;0;OFF;39
Los_Lagos;San_Pablo;10307;2;43894;1030743894;0;0;0;0;0;0;0;0;OFF;44
Metropolitana;San_Pedro;13505;2;43894;1350543894;0;0;0;0;0;0;0;0;OFF;20
Antofagasta;San_Pedro_de_Atacama;2203;2;43894;220343894;0;0;0;0;0;0;0;0;OFF;42
Biobio;San_Pedro_de_la_Paz;8108;2;43894;810843894;0;0;0;0;0;0;0;0;OFF;53
Maule;San_Rafael;7110;2;43894;711043894;0;0;0;0;0;0;0;0;OFF;37
Metropolitana;San_Ramon;13131;2;43894;1313143894;0;0;0;0;0;0;0;0;OFF;41
Biobio;San_Rosendo;8310;2;43894;831043894;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;San_Vicente;6117;2;43894;611743894;0;0;0;0;0;0;0;0;OFF;39
Biobio;Santa_Barbara;8311;2;43894;831143894;0;0;0;0;0;0;0;0;OFF;42
O_Higgins;Santa_Cruz;6310;2;43894;631043894;0;0;0;0;0;0;0;0;OFF;36
Biobio;Santa_Juana;8109;2;43894;810943894;0;0;0;0;0;0;0;0;OFF;22
Valparaiso;Santa_Maria;5706;2;43894;570643894;0;0;0;0;0;0;0;0;OFF;42
Metropolitana;Santiago;13101;2;43894;1310143894;0;0;0;0;0;0;0;0;OFF;57
Valparaiso;Santo_Domingo;5606;2;43894;560643894;0;0;0;0;0;0;0;0;OFF;51
Antofagasta;Sierra_Gorda;2103;2;43894;210343894;0;0;0;0;0;0;0;0;OFF;3
Metropolitana;Talagante;13601;2;43894;1360143894;0;0;0;0;0;0;0;0;OFF;48
Maule;Talca;7101;2;43894;710143894;0;2;0;2;0;0;2;0;ON;68
Biobio;Talcahuano;8110;2;43894;811043894;0;0;0;0;0;0;0;0;OFF;55
Antofagasta;Taltal;2104;2;43894;210443894;0;0;0;0;0;0;0;0;OFF;41
La_Araucania;Temuco;9101;2;43894;910143894;0;0;0;0;0;0;0;0;OFF;55
Maule;Teno;7308;2;43894;730843894;0;0;0;0;0;0;0;0;OFF;32
La_Araucania;Teodoro_Schmidt;9117;2;43894;911743894;0;0;0;0;0;0;0;0;OFF;41
Atacama;Tierra_Amarilla;3103;2;43894;310343894;0;0;0;0;0;0;0;0;OFF;33
Metropolitana;Tiltil;13303;2;43894;1330343894;0;0;0;0;0;0;0;0;OFF;34
Magallanes;Timaukel;12303;2;43894;1230343894;0;0;0;0;0;0;0;0;OFF;0
Biobio;Tirua;8207;2;43894;820743894;0;0;0;0;0;0;0;0;OFF;39
Antofagasta;Tocopilla;2301;2;43894;230143894;0;0;0;0;0;0;0;0;OFF;52
La_Araucania;Tolten;9118;2;43894;911843894;0;0;0;0;0;0;0;0;OFF;39
Biobio;Tome;8111;2;43894;811143894;0;0;0;0;0;0;0;0;OFF;52
Magallanes;Torres_del_Paine;12402;2;43894;1240243894;0;0;0;0;0;0;0;0;OFF;0
Aysen;Tortel;11303;2;43894;1130343894;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Traiguen;9210;2;43894;921043894;0;0;0;0;0;0;0;0;OFF;29
Nuble;Treguaco;16207;2;43894;1620743894;0;0;0;0;0;0;0;0;OFF;0
Biobio;Tucapel;8312;2;43894;831243894;0;0;0;0;0;0;0;0;OFF;23
Los_Rios;Valdivia;14101;2;43894;1410143894;0;0;0;0;0;0;0;0;OFF;55
Atacama;Vallenar;3301;2;43894;330143894;0;0;0;0;0;0;0;0;OFF;18
Valparaiso;Valparaiso;5101;2;43894;510143894;0;0;0;0;0;0;0;0;OFF;51
Maule;Vichuquen;7309;2;43894;730943894;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Victoria;9211;2;43894;921143894;0;0;0;0;0;0;0;0;OFF;44
Coquimbo;VicuNa;4106;2;43894;410643894;0;0;0;0;0;0;0;0;OFF;7
La_Araucania;Vilcun;9119;2;43894;911943894;0;0;0;0;0;0;0;0;OFF;44
Maule;Villa_Alegre;7407;2;43894;740743894;0;0;0;0;0;0;0;0;OFF;21
Valparaiso;Villa_Alemana;5804;2;43894;580443894;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Villarrica;9120;2;43894;912043894;0;0;0;0;0;0;0;0;OFF;41
Valparaiso;ViNa_del_Mar;5109;2;43894;510943894;0;0;0;0;0;0;0;0;OFF;55
Metropolitana;Vitacura;13132;2;43894;1313243894;1;1;0;1;0;0;1;0;START;67
Maule;Yerbas_Buenas;7408;2;43894;740843894;0;0;0;0;0;0;0;0;OFF;22
Biobio;Yumbel;8313;2;43894;831343894;0;0;0;0;0;0;0;0;OFF;45
Nuble;Yungay;16109;2;43894;1610943894;0;0;0;0;0;0;0;0;OFF;43
Valparaiso;Zapallar;5405;2;43894;540543894;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Algarrobo;5602;3;43895;560243895;0;0;0;0;0;0;0;0;OFF;43
Metropolitana;Alhue;13502;3;43895;1350243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Alto_Biobio;8314;3;43895;831443895;0;0;0;0;0;0;0;0;OFF;0
Atacama;Alto_del_Carmen;3302;3;43895;330243895;0;0;0;0;0;0;0;0;OFF;0
Tarapaca;Alto_Hospicio;1107;3;43895;110743895;0;0;0;0;0;0;0;0;OFF;46
Los_Lagos;Ancud;10202;3;43895;1020243895;0;0;0;0;0;0;0;0;OFF;25
Coquimbo;Andacollo;4103;3;43895;410343895;0;0;0;0;0;0;0;0;OFF;7
La_Araucania;Angol;9201;3;43895;920143895;0;0;0;0;0;0;0;0;OFF;53
Antofagasta;Antofagasta;2101;3;43895;210143895;0;0;0;0;0;0;0;0;OFF;52
Biobio;Antuco;8302;3;43895;830243895;0;0;0;0;0;0;0;0;OFF;3
Biobio;Arauco;8202;3;43895;820243895;0;0;0;0;0;0;0;0;OFF;46
Arica_y_Parinacota;Arica;15101;3;43895;1510143895;0;0;0;0;0;0;0;0;OFF;54
Aysen;Aisen;11201;3;43895;1120143895;0;0;0;0;0;0;0;0;OFF;57
Metropolitana;Buin;13402;3;43895;1340243895;0;0;0;0;0;0;0;0;OFF;45
Nuble;Bulnes;16102;3;43895;1610243895;0;0;0;0;0;0;0;0;OFF;51
Valparaiso;Cabildo;5402;3;43895;540243895;0;0;0;0;0;0;0;0;OFF;15
Magallanes;Cabo_de_Hornos;12201;3;43895;1220143895;0;0;0;0;0;0;0;0;OFF;51
Biobio;Cabrero;8303;3;43895;830343895;0;0;0;0;0;0;0;0;OFF;45
Antofagasta;Calama;2201;3;43895;220143895;0;0;0;0;0;0;0;0;OFF;57
Los_Lagos;Calbuco;10102;3;43895;1010243895;0;0;0;0;0;0;0;0;OFF;48
Atacama;Caldera;3102;3;43895;310243895;0;0;0;0;0;0;0;0;OFF;7
Valparaiso;Calera;5502;3;43895;550243895;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;Calera_de_Tango;13403;3;43895;1340343895;0;0;0;0;0;0;0;0;OFF;47
Valparaiso;Calle_Larga;5302;3;43895;530243895;0;0;0;0;0;0;0;0;OFF;39
Arica_y_Parinacota;Camarones;15102;3;43895;1510243895;0;0;0;0;0;0;0;0;OFF;0
Tarapaca;CamiNa;1402;3;43895;140243895;0;0;0;0;0;0;0;0;OFF;0
Coquimbo;Canela;4202;3;43895;420243895;0;0;0;0;0;0;0;0;OFF;5
Biobio;CaNete;8203;3;43895;820343895;0;0;0;0;0;0;0;0;OFF;2
La_Araucania;Carahue;9102;3;43895;910243895;0;0;0;0;0;0;0;0;OFF;48
Valparaiso;Cartagena;5603;3;43895;560343895;0;0;0;0;0;0;0;0;OFF;36
Valparaiso;Casablanca;5102;3;43895;510243895;0;0;0;0;0;0;0;0;OFF;47
Los_Lagos;Castro;10201;3;43895;1020143895;0;0;0;0;0;0;0;0;OFF;45
Valparaiso;Catemu;5702;3;43895;570243895;0;0;0;0;0;0;0;0;OFF;7
Maule;Cauquenes;7201;3;43895;720143895;0;0;0;0;0;0;0;0;OFF;43
Metropolitana;Cerrillos;13102;3;43895;1310243895;0;0;0;0;0;0;0;0;OFF;46
Metropolitana;Cerro_Navia;13103;3;43895;1310343895;0;0;0;0;0;0;0;0;OFF;52
Los_Lagos;Chaiten;10401;3;43895;1040143895;0;0;0;0;0;0;0;0;OFF;39
Atacama;ChaNaral;3201;3;43895;320143895;0;0;0;0;0;0;0;0;OFF;0
Maule;Chanco;7202;3;43895;720243895;0;0;0;0;0;0;0;0;OFF;22
O_Higgins;Chepica;6302;3;43895;630243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Chiguayante;8103;3;43895;810343895;0;0;0;0;0;0;0;0;OFF;50
Aysen;Chile_Chico;11401;3;43895;1140143895;0;0;0;0;0;0;0;0;OFF;39
Nuble;Chillan;16101;3;43895;1610143895;0;0;0;0;0;0;0;0;OFF;59
Nuble;Chillan_Viejo;16103;3;43895;1610343895;0;0;0;0;0;0;0;0;OFF;55
O_Higgins;Chimbarongo;6303;3;43895;630343895;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Cholchol;9121;3;43895;912143895;0;0;0;0;0;0;0;0;OFF;31
Los_Lagos;Chonchi;10203;3;43895;1020343895;0;0;0;0;0;0;0;0;OFF;0
Aysen;Cisnes;11202;3;43895;1120243895;0;0;0;0;0;0;0;0;OFF;0
Nuble;Cobquecura;16202;3;43895;1620243895;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Cochamo;10103;3;43895;1010343895;0;0;0;0;0;0;0;0;OFF;29
Aysen;Cochrane;11301;3;43895;1130143895;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Codegua;6102;3;43895;610243895;0;0;0;0;0;0;0;0;OFF;21
Nuble;Coelemu;16203;3;43895;1620343895;0;0;0;0;0;0;0;0;OFF;38
Nuble;Coihueco;16302;3;43895;1630243895;0;0;0;0;0;0;0;0;OFF;37
O_Higgins;Coinco;6103;3;43895;610343895;0;0;0;0;0;0;0;0;OFF;17
Maule;Colbun;7402;3;43895;740243895;0;0;0;0;0;0;0;0;OFF;53
Tarapaca;Colchane;1403;3;43895;140343895;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;Colina;13301;3;43895;1330143895;0;0;0;0;0;0;0;0;OFF;52
La_Araucania;Collipulli;9202;3;43895;920243895;0;0;0;0;0;0;0;0;OFF;20
O_Higgins;Coltauco;6104;3;43895;610443895;0;0;0;0;0;0;0;0;OFF;2
Coquimbo;Combarbala;4302;3;43895;430243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Concepcion;8101;3;43895;810143895;0;0;0;0;0;0;0;0;OFF;58
Metropolitana;Conchali;13104;3;43895;1310443895;0;0;0;0;0;0;0;0;OFF;52
Valparaiso;Concon;5103;3;43895;510343895;0;0;0;0;0;0;0;0;OFF;40
Maule;Constitucion;7102;3;43895;710243895;0;0;0;0;0;0;0;0;OFF;38
Biobio;Contulmo;8204;3;43895;820443895;0;0;0;0;0;0;0;0;OFF;0
Atacama;Copiapo;3101;3;43895;310143895;0;0;0;0;0;0;0;0;OFF;57
Coquimbo;Coquimbo;4102;3;43895;410243895;0;0;0;0;0;0;0;0;OFF;52
Biobio;Coronel;8102;3;43895;810243895;0;0;0;0;0;0;0;0;OFF;51
Los_Rios;Corral;14102;3;43895;1410243895;0;0;0;0;0;0;0;0;OFF;25
Aysen;Coihaique;11101;3;43895;1110143895;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Cunco;9103;3;43895;910343895;0;0;0;0;0;0;0;0;OFF;36
La_Araucania;Curacautin;9203;3;43895;920343895;0;0;0;0;0;0;0;0;OFF;39
Metropolitana;Curacavi;13503;3;43895;1350343895;0;0;0;0;0;0;0;0;OFF;52
Los_Lagos;Curaco_de_Velez;10204;3;43895;1020443895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Curanilahue;8205;3;43895;820543895;0;0;0;0;0;0;0;0;OFF;43
La_Araucania;Curarrehue;9104;3;43895;910443895;0;0;0;0;0;0;0;0;OFF;49
Maule;Curepto;7103;3;43895;710343895;0;0;0;0;0;0;0;0;OFF;32
Maule;Curico;7301;3;43895;730143895;0;0;0;0;0;0;0;0;OFF;60
Los_Lagos;Dalcahue;10205;3;43895;1020543895;0;0;0;0;0;0;0;0;OFF;0
Atacama;Diego_de_Almagro;3202;3;43895;320243895;0;0;0;0;0;0;0;0;OFF;42
O_Higgins;DoNihue;6105;3;43895;610543895;0;0;0;0;0;0;0;0;OFF;17
Metropolitana;El_Bosque;13105;3;43895;1310543895;0;0;0;0;0;0;0;0;OFF;52
Nuble;El_Carmen;16104;3;43895;1610443895;0;0;0;0;0;0;0;0;OFF;39
Metropolitana;El_Monte;13602;3;43895;1360243895;0;0;0;0;0;0;0;0;OFF;46
Valparaiso;El_Quisco;5604;3;43895;560443895;0;0;0;0;0;0;0;0;OFF;38
Valparaiso;El_Tabo;5605;3;43895;560543895;0;0;0;0;0;0;0;0;OFF;41
Maule;Empedrado;7104;3;43895;710443895;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Ercilla;9204;3;43895;920443895;0;0;0;0;0;0;0;0;OFF;36
Metropolitana;Estacion_Central;13106;3;43895;1310643895;0;0;0;0;0;0;0;0;OFF;58
Biobio;Florida;8104;3;43895;810443895;0;0;0;0;0;0;0;0;OFF;45
La_Araucania;Freire;9105;3;43895;910543895;0;0;0;0;0;0;0;0;OFF;39
Atacama;Freirina;3303;3;43895;330343895;0;0;0;0;0;0;0;0;OFF;13
Los_Lagos;Fresia;10104;3;43895;1010443895;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Frutillar;10105;3;43895;1010543895;0;0;0;0;0;0;0;0;OFF;50
Los_Lagos;Futaleufu;10402;3;43895;1040243895;0;0;0;0;0;0;0;0;OFF;0
Los_Rios;Futrono;14202;3;43895;1420243895;0;0;0;0;0;0;0;0;OFF;44
La_Araucania;Galvarino;9106;3;43895;910643895;0;0;0;0;0;0;0;0;OFF;29
Arica_y_Parinacota;General_Lagos;15202;3;43895;1520243895;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Gorbea;9107;3;43895;910743895;0;0;0;0;0;0;0;0;OFF;50
O_Higgins;Graneros;6106;3;43895;610643895;0;0;0;0;0;0;0;0;OFF;17
Aysen;Guaitecas;11203;3;43895;1120343895;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Hijuelas;5503;3;43895;550343895;0;0;0;0;0;0;0;0;OFF;22
Los_Lagos;Hualaihue;10403;3;43895;1040343895;0;0;0;0;0;0;0;0;OFF;41
Maule;HualaNe;7302;3;43895;730243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Hualpen;8112;3;43895;811243895;0;0;0;0;0;0;0;0;OFF;48
Biobio;Hualqui;8105;3;43895;810543895;0;0;0;0;0;0;0;0;OFF;47
Tarapaca;Huara;1404;3;43895;140443895;0;0;0;0;0;0;0;0;OFF;8
Atacama;Huasco;3304;3;43895;330443895;0;0;0;0;0;0;0;0;OFF;8
Metropolitana;Huechuraba;13107;3;43895;1310743895;0;0;0;0;0;0;0;0;OFF;51
Coquimbo;Illapel;4201;3;43895;420143895;0;0;0;0;0;0;0;0;OFF;36
Metropolitana;Independencia;13108;3;43895;1310843895;0;0;0;0;0;0;0;0;OFF;51
Tarapaca;Iquique;1101;3;43895;110143895;0;0;0;0;0;0;0;0;OFF;48
Metropolitana;Isla_de_Maipo;13603;3;43895;1360343895;0;0;0;0;0;0;0;0;OFF;36
Valparaiso;Isla_de_Pascua;5201;3;43895;520143895;0;0;0;0;0;0;0;0;OFF;47
Valparaiso;Juan_Fernandez;5104;3;43895;510443895;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;La_Cisterna;13109;3;43895;1310943895;0;0;0;0;0;0;0;0;OFF;51
Valparaiso;La_Cruz;5504;3;43895;550443895;0;0;0;0;0;0;0;0;OFF;40
O_Higgins;La_Estrella;6202;3;43895;620243895;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;La_Florida;13110;3;43895;1311043895;0;0;0;0;0;0;0;0;OFF;56
Metropolitana;La_Granja;13111;3;43895;1311143895;0;0;0;0;0;0;0;0;OFF;50
Coquimbo;La_Higuera;4104;3;43895;410443895;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;La_Ligua;5401;3;43895;540143895;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;La_Pintana;13112;3;43895;1311243895;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;La_Reina;13113;3;43895;1311343895;0;0;0;0;0;0;0;0;OFF;50
Coquimbo;La_Serena;4101;3;43895;410143895;0;0;0;0;0;0;0;0;OFF;41
Los_Rios;La_Union;14201;3;43895;1420143895;0;0;0;0;0;0;0;0;OFF;48
Los_Rios;Lago_Ranco;14203;3;43895;1420343895;0;0;0;0;0;0;0;0;OFF;44
Aysen;Lago_Verde;11102;3;43895;1110243895;0;0;0;0;0;0;0;0;OFF;0
Magallanes;Laguna_Blanca;12102;3;43895;1210243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Laja;8304;3;43895;830443895;0;0;0;0;0;0;0;0;OFF;42
Metropolitana;Lampa;13302;3;43895;1330243895;0;0;0;0;0;0;0;0;OFF;49
Los_Rios;Lanco;14103;3;43895;1410343895;0;0;0;0;0;0;0;0;OFF;40
O_Higgins;Las_Cabras;6107;3;43895;610743895;0;0;0;0;0;0;0;0;OFF;25
Metropolitana;Las_Condes;13114;3;43895;1311443895;0;0;0;0;0;0;0;0;OFF;63
La_Araucania;Lautaro;9108;3;43895;910843895;0;0;0;0;0;0;0;0;OFF;42
Biobio;Lebu;8201;3;43895;820143895;0;0;0;0;0;0;0;0;OFF;0
Maule;Licanten;7303;3;43895;730343895;0;0;0;0;0;0;0;0;OFF;24
Valparaiso;Limache;5802;3;43895;580243895;0;0;0;0;0;0;0;0;OFF;46
Maule;Linares;7401;3;43895;740143895;0;0;0;0;0;0;0;0;OFF;49
O_Higgins;Litueche;6203;3;43895;620343895;0;0;0;0;0;0;0;0;OFF;16
Valparaiso;Llaillay;5703;3;43895;570343895;0;0;0;0;0;0;0;0;OFF;38
Los_Lagos;Llanquihue;10107;3;43895;1010743895;0;0;0;0;0;0;0;0;OFF;20
Metropolitana;Lo_Barnechea;13115;3;43895;1311543895;0;0;0;0;0;0;0;0;OFF;44
Metropolitana;Lo_Espejo;13116;3;43895;1311643895;0;0;0;0;0;0;0;0;OFF;49
Metropolitana;Lo_Prado;13117;3;43895;1311743895;0;0;0;0;0;0;0;0;OFF;49
O_Higgins;Lolol;6304;3;43895;630443895;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Loncoche;9109;3;43895;910943895;0;0;0;0;0;0;0;0;OFF;39
Maule;Longavi;7403;3;43895;740343895;0;0;0;0;0;0;0;0;OFF;48
La_Araucania;Lonquimay;9205;3;43895;920543895;0;0;0;0;0;0;0;0;OFF;3
Biobio;Los_Alamos;8206;3;43895;820643895;0;0;0;0;0;0;0;0;OFF;18
Valparaiso;Los_Andes;5301;3;43895;530143895;0;0;0;0;0;0;0;0;OFF;47
Biobio;Los_Angeles;8301;3;43895;830143895;0;0;0;0;0;0;0;0;OFF;62
Los_Rios;Los_Lagos;14104;3;43895;1410443895;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Los_Muermos;10106;3;43895;1010643895;0;0;0;0;0;0;0;0;OFF;45
La_Araucania;Los_Sauces;9206;3;43895;920643895;0;0;0;0;0;0;0;0;OFF;0
Coquimbo;Los_Vilos;4203;3;43895;420343895;0;0;0;0;0;0;0;0;OFF;45
Biobio;Lota;8106;3;43895;810643895;0;0;0;0;0;0;0;0;OFF;50
La_Araucania;Lumaco;9207;3;43895;920743895;0;0;0;0;0;0;0;0;OFF;13
O_Higgins;Machali;6108;3;43895;610843895;0;0;0;0;0;0;0;0;OFF;53
Metropolitana;Macul;13118;3;43895;1311843895;0;0;0;0;0;0;0;0;OFF;49
Los_Rios;Mafil;14105;3;43895;1410543895;0;0;0;0;0;0;0;0;OFF;49
Metropolitana;Maipu;13119;3;43895;1311943895;0;0;0;0;0;0;0;0;OFF;53
O_Higgins;Malloa;6109;3;43895;610943895;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Marchihue;6204;3;43895;620443895;0;0;0;0;0;0;0;0;OFF;0
Antofagasta;Maria_Elena;2302;3;43895;230243895;0;0;0;0;0;0;0;0;OFF;27
Metropolitana;Maria_Pinto;13504;3;43895;1350443895;0;0;0;0;0;0;0;0;OFF;45
Los_Rios;Mariquina;14106;3;43895;1410643895;0;0;0;0;0;0;0;0;OFF;42
Maule;Maule;7105;3;43895;710543895;0;0;0;0;0;0;0;0;OFF;44
Los_Lagos;Maullin;10108;3;43895;1010843895;0;0;0;0;0;0;0;0;OFF;30
Antofagasta;Mejillones;2102;3;43895;210243895;0;0;0;0;0;0;0;0;OFF;38
