Region;Comuna;Codigo comuna;Fecha;Clave;Casos Diarios;Casos Acumulados;Muertes;Casos Activos;Recuperados;Recuperados Diarios;Día;Fallecidos Diarios
Los Rios;Paillaco;14107;43997;1410743997;0;1;0;0;1;0;77;0
Los Rios;Paillaco;14107;43998;1410743998;0;1;0;0;1;0;78;0
Los Rios;Paillaco;14107;43999;1410743999;0;1;0;0;1;0;79;0
Los Rios;Paillaco;14107;44000;1410744000;0;1;0;0;1;0;80;0
Los Rios;Paillaco;14107;44001;1410744001;0;1;0;0;1;0;81;0
Los Rios;Paillaco;14107;44002;1410744002;0;1;0;0;1;0;82;0
Los Rios;Paillaco;14107;44003;1410744003;0;1;0;0;1;0;83;0
Los Rios;Paillaco;14107;44004;1410744004;0;1;0;0;1;0;84;0
Los Rios;Paillaco;14107;44005;1410744005;0;1;0;0;1;0;85;0
Los Rios;Paillaco;14107;44006;1410744006;0;1;0;0;1;0;86;0
Los Rios;Paillaco;14107;44007;1410744007;0;1;0;0;1;0;87;0
Los Rios;Paillaco;14107;44008;1410744008;0;1;0;0;1;0;88;0
Los Rios;Paillaco;14107;44009;1410744009;0;1;0;0;1;0;89;0
Los Rios;Paillaco;14107;44010;1410744010;0;1;0;0;1;0;90;0
Los Rios;Paillaco;14107;44011;1410744011;0;1;0;0;1;0;91;0
Los Rios;Paillaco;14107;44012;1410744012;0;1;0;0;1;0;92;0
Los Rios;Paillaco;14107;44013;1410744013;0;1;0;0;1;0;93;0
Los Rios;Paillaco;14107;44014;1410744014;0;1;0;0;1;0;94;0
Los Rios;Paillaco;14107;44015;1410744015;0;1;0;0;1;0;95;0
Los Rios;Paillaco;14107;44016;1410744016;0;1;0;0;1;0;96;0
Los Rios;Paillaco;14107;44017;1410744017;0;1;0;0;1;0;97;0
Los Rios;Paillaco;14107;44018;1410744018;0;1;0;0;1;0;98;0
Los Rios;Paillaco;14107;44019;1410744019;0;1;0;0;1;0;99;0
Los Rios;Paillaco;14107;44020;1410744020;0;1;0;0;1;0;100;0
Los Rios;Paillaco;14107;44021;1410744021;0;1;0;0;1;0;101;0
Los Rios;Paillaco;14107;44022;1410744022;0;1;0;0;1;0;102;0
Los Rios;Paillaco;14107;44023;1410744023;0;1;0;0;1;0;103;0
Los Rios;Paillaco;14107;44024;1410744024;0;1;0;0;1;0;104;0
Los Rios;Paillaco;14107;44025;1410744025;0;1;0;0;1;0;105;0
Los Rios;Paillaco;14107;44026;1410744026;0;1;0;0;1;0;106;0
Los Rios;Paillaco;14107;44027;1410744027;0;1;0;0;1;0;107;0
Los Rios;Paillaco;14107;44028;1410744028;0;1;0;0;1;0;108;0
Los Rios;Paillaco;14107;44029;1410744029;0;1;0;0;1;0;109;0
Los Rios;Paillaco;14107;44030;1410744030;0;1;0;0;1;0;110;0
Los Rios;Paillaco;14107;44031;1410744031;0;1;0;0;1;0;111;0
Los Rios;Paillaco;14107;44032;1410744032;0;1;0;0;1;0;112;0
Los Rios;Paillaco;14107;44033;1410744033;0;1;0;0;1;0;113;0
Los Rios;Paillaco;14107;44034;1410744034;0;1;0;0;1;0;114;0
Los Rios;Paillaco;14107;44035;1410744035;0;1;0;0;1;0;115;0
Los Rios;Paillaco;14107;44036;1410744036;0;1;0;0;1;0;116;0
Los Rios;Paillaco;14107;44037;1410744037;0;1;0;0;1;0;117;0
Los Rios;Paillaco;14107;44038;1410744038;0;1;0;0;1;0;118;0
Los Rios;Paillaco;14107;44039;1410744039;0;1;0;0;1;0;119;0
Los Rios;Paillaco;14107;44040;1410744040;0;1;0;0;1;0;120;0
Los Rios;Paillaco;14107;44041;1410744041;0;1;0;0;1;0;121;0
Los Rios;Paillaco;14107;44042;1410744042;0;1;0;0;1;0;122;0
Los Rios;Paillaco;14107;44043;1410744043;0;1;0;0;1;0;123;0
Los Rios;Paillaco;14107;44044;1410744044;0;1;0;0;1;0;124;0
Los Rios;Paillaco;14107;44045;1410744045;0;1;0;0;1;0;125;0
Los Rios;Paillaco;14107;44046;1410744046;0;1;0;0;1;0;126;0
Los Rios;Paillaco;14107;44047;1410744047;0;1;0;0;1;0;127;0
Los Rios;Paillaco;14107;44048;1410744048;0;1;0;0;1;0;128;0
Los Rios;Paillaco;14107;44049;1410744049;0;1;0;0;1;0;129;0
Los Rios;Paillaco;14107;44050;1410744050;0;1;0;0;1;0;130;0
Los Rios;Paillaco;14107;44051;1410744051;0;1;0;0;1;0;131;0
Los Rios;Paillaco;14107;44052;1410744052;0;1;0;0;1;0;132;0
Los Rios;Paillaco;14107;44053;1410744053;0;1;0;0;1;0;133;0
Los Rios;Paillaco;14107;44054;1410744054;0;1;0;0;1;0;134;0
Los Rios;Paillaco;14107;44055;1410744055;0;1;0;0;1;0;135;0
Los Rios;Paillaco;14107;44056;1410744056;0;1;0;0;1;0;136;0
Los Rios;Paillaco;14107;44057;1410744057;0;1;0;0;1;0;137;0
Los Rios;Paillaco;14107;44058;1410744058;0;1;0;0;1;0;138;0
Los Rios;Paillaco;14107;44059;1410744059;0;1;0;0;1;0;139;0
Los Rios;Paillaco;14107;44060;1410744060;0;1;0;0;1;0;140;0
Los Rios;Paillaco;14107;44061;1410744061;0;1;0;0;1;0;141;0
Los Rios;Paillaco;14107;44062;1410744062;0;1;0;0;1;0;142;0
Los Rios;Paillaco;14107;44063;1410744063;0;1;0;0;1;0;143;0
Los Rios;Paillaco;14107;44064;1410744064;0;1;0;0;1;0;144;0
Los Rios;Paillaco;14107;44065;1410744065;0;1;0;0;1;0;145;0
Los Rios;Paillaco;14107;44066;1410744066;0;1;0;0;1;0;146;0
Los Rios;Paillaco;14107;44067;1410744067;0;1;0;0;1;0;147;0
Los Rios;Paillaco;14107;44068;1410744068;0;1;0;0;1;0;148;0
Los Rios;Paillaco;14107;44069;1410744069;0;1;0;0;1;0;149;0
Los Rios;Paillaco;14107;44070;1410744070;0;1;0;0;1;0;150;0
Los Rios;Paillaco;14107;44071;1410744071;0;1;0;0;1;0;151;0
Los Rios;Paillaco;14107;44072;1410744072;0;1;0;0;1;0;152;0
Los Rios;Paillaco;14107;44073;1410744073;0;1;0;0;1;0;153;0
Los Rios;Paillaco;14107;44074;1410744074;0;1;0;0;1;0;154;0
Los Rios;Paillaco;14107;44075;1410744075;0;1;0;0;1;0;155;0
Los Rios;Paillaco;14107;44076;1410744076;0;1;0;0;1;0;156;0
Los Rios;Paillaco;14107;44077;1410744077;0;1;0;0;1;0;157;0
Los Rios;Paillaco;14107;44078;1410744078;0;1;0;0;1;0;158;0
Los Rios;Paillaco;14107;44079;1410744079;0;1;0;0;1;0;159;0
Los Rios;Paillaco;14107;44080;1410744080;0;1;0;0;1;0;160;0
Los Rios;Paillaco;14107;44081;1410744081;0;1;0;0;1;0;161;0
Los Rios;Paillaco;14107;44082;1410744082;0;1;0;0;1;0;162;0
Los Rios;Paillaco;14107;44083;1410744083;0;1;0;0;1;0;163;0
Los Rios;Paillaco;14107;44084;1410744084;0;1;0;0;1;0;164;0
Los Rios;Paillaco;14107;44085;1410744085;0;1;0;0;1;0;165;0
Metropolitana;Paine;13404;43893;1340443893;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43894;1340443894;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43895;1340443895;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43896;1340443896;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43897;1340443897;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43898;1340443898;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43899;1340443899;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43900;1340443900;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43901;1340443901;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43902;1340443902;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43903;1340443903;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43904;1340443904;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43905;1340443905;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43906;1340443906;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43907;1340443907;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43908;1340443908;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43909;1340443909;0;0;0;0;0;0;0;0
Metropolitana;Paine;13404;43910;1340443910;1;1;0;1;0;0;1;0
Metropolitana;Paine;13404;43911;1340443911;0;1;0;1;0;0;2;0
Metropolitana;Paine;13404;43912;1340443912;0;1;0;1;0;0;3;0
Metropolitana;Paine;13404;43913;1340443913;0;1;0;1;0;0;4;0
Metropolitana;Paine;13404;43914;1340443914;0;1;0;1;0;0;5;0
Metropolitana;Paine;13404;43915;1340443915;0;1;0;1;0;0;6;0
Metropolitana;Paine;13404;43916;1340443916;0;1;0;1;0;0;7;0
Metropolitana;Paine;13404;43917;1340443917;0;1;0;1;0;0;8;0
Metropolitana;Paine;13404;43918;1340443918;1;2;0;2;0;0;9;0
Metropolitana;Paine;13404;43919;1340443919;0;2;0;2;0;0;10;0
Metropolitana;Paine;13404;43920;1340443920;0;2;0;2;0;0;11;0
Metropolitana;Paine;13404;43921;1340443921;0;2;0;2;0;0;12;0
Metropolitana;Paine;13404;43922;1340443922;0;2;0;2;0;0;13;0
Metropolitana;Paine;13404;43923;1340443923;0;2;0;2;0;0;14;0
Metropolitana;Paine;13404;43924;1340443924;0;2;0;1;1;1;15;0
Metropolitana;Paine;13404;43925;1340443925;0;2;0;1;1;0;16;0
Metropolitana;Paine;13404;43926;1340443926;0;2;0;1;1;0;17;0
Metropolitana;Paine;13404;43927;1340443927;0;2;0;1;1;0;18;0
Metropolitana;Paine;13404;43928;1340443928;0;2;0;1;1;0;19;0
Metropolitana;Paine;13404;43929;1340443929;0;2;0;1;1;0;20;0
Metropolitana;Paine;13404;43930;1340443930;0;2;0;1;1;0;21;0
Metropolitana;Paine;13404;43931;1340443931;7;9;0;8;1;0;22;0
Metropolitana;Paine;13404;43932;1340443932;1;10;0;8;2;1;23;0
Metropolitana;Paine;13404;43933;1340443933;0;10;0;8;2;0;24;0
Metropolitana;Paine;13404;43934;1340443934;0;10;0;8;2;0;25;0
Metropolitana;Paine;13404;43935;1340443935;1;11;0;9;2;0;26;0
Metropolitana;Paine;13404;43936;1340443936;0;11;0;9;2;0;27;0
Metropolitana;Paine;13404;43937;1340443937;0;11;0;9;2;0;28;0
Metropolitana;Paine;13404;43938;1340443938;1;12;0;10;2;0;29;0
Metropolitana;Paine;13404;43939;1340443939;0;12;0;10;2;0;30;0
Metropolitana;Paine;13404;43940;1340443940;0;12;0;10;2;0;31;0
Metropolitana;Paine;13404;43941;1340443941;0;12;0;10;2;0;32;0
Metropolitana;Paine;13404;43942;1340443942;0;12;0;10;2;0;33;0
Metropolitana;Paine;13404;43943;1340443943;1;13;0;11;2;0;34;0
Metropolitana;Paine;13404;43944;1340443944;1;14;0;12;2;0;35;0
Metropolitana;Paine;13404;43945;1340443945;0;14;0;5;9;7;36;0
Metropolitana;Paine;13404;43946;1340443946;0;14;0;4;10;1;37;0
Metropolitana;Paine;13404;43947;1340443947;1;15;0;5;10;0;38;0
Metropolitana;Paine;13404;43948;1340443948;1;16;0;6;10;0;39;0
Metropolitana;Paine;13404;43949;1340443949;0;16;0;5;11;1;40;0
Metropolitana;Paine;13404;43950;1340443950;0;16;0;5;11;0;41;0
Metropolitana;Paine;13404;43951;1340443951;0;16;0;5;11;0;42;0
Metropolitana;Paine;13404;43952;1340443952;0;16;0;4;12;1;43;0
Metropolitana;Paine;13404;43953;1340443953;0;16;0;4;12;0;44;0
Metropolitana;Paine;13404;43954;1340443954;0;16;0;4;12;0;45;0
Metropolitana;Paine;13404;43955;1340443955;0;16;0;4;12;0;46;0
Metropolitana;Paine;13404;43956;1340443956;0;16;0;4;12;0;47;0
Metropolitana;Paine;13404;43957;1340443957;0;16;0;3;13;1;48;0
Metropolitana;Paine;13404;43958;1340443958;0;16;0;2;14;1;49;0
Metropolitana;Paine;13404;43959;1340443959;0;16;0;2;14;0;50;0
Metropolitana;Paine;13404;43960;1340443960;0;16;0;2;14;0;51;0
Metropolitana;Paine;13404;43961;1340443961;0;16;0;1;15;1;52;0
Metropolitana;Paine;13404;43962;1340443962;0;16;0;0;16;1;53;0
Metropolitana;Paine;13404;43963;1340443963;0;16;0;0;16;0;54;0
Metropolitana;Paine;13404;43964;1340443964;0;16;0;0;16;0;55;0
Metropolitana;Paine;13404;43965;1340443965;0;16;0;0;16;0;56;0
Metropolitana;Paine;13404;43966;1340443966;0;16;0;0;16;0;57;0
Metropolitana;Paine;13404;43967;1340443967;0;16;0;0;16;0;58;0
Metropolitana;Paine;13404;43968;1340443968;0;16;0;0;16;0;59;0
Metropolitana;Paine;13404;43969;1340443969;0;16;0;0;16;0;60;0
Metropolitana;Paine;13404;43970;1340443970;0;16;0;0;16;0;61;0
Metropolitana;Paine;13404;43971;1340443971;0;16;0;0;16;0;62;0
Metropolitana;Paine;13404;43972;1340443972;0;16;0;0;16;0;63;0
Metropolitana;Paine;13404;43973;1340443973;0;16;0;0;16;0;64;0
Metropolitana;Paine;13404;43974;1340443974;0;16;0;0;16;0;65;0
Metropolitana;Paine;13404;43975;1340443975;0;16;0;0;16;0;66;0
Metropolitana;Paine;13404;43976;1340443976;0;16;0;0;16;0;67;0
Metropolitana;Paine;13404;43977;1340443977;0;16;0;0;16;0;68;0
Metropolitana;Paine;13404;43978;1340443978;0;16;0;0;16;0;69;0
Metropolitana;Paine;13404;43979;1340443979;0;16;0;0;16;0;70;0
Metropolitana;Paine;13404;43980;1340443980;0;16;0;0;16;0;71;0
Metropolitana;Paine;13404;43981;1340443981;0;16;0;0;16;0;72;0
Metropolitana;Paine;13404;43982;1340443982;0;16;0;0;16;0;73;0
Metropolitana;Paine;13404;43983;1340443983;0;16;0;0;16;0;74;0
Metropolitana;Paine;13404;43984;1340443984;0;16;0;0;16;0;75;0
Metropolitana;Paine;13404;43985;1340443985;0;16;0;0;16;0;76;0
Metropolitana;Paine;13404;43986;1340443986;0;16;0;0;16;0;77;0
Metropolitana;Paine;13404;43987;1340443987;0;16;0;0;16;0;78;0
Metropolitana;Paine;13404;43988;1340443988;0;16;0;0;16;0;79;0
Metropolitana;Paine;13404;43989;1340443989;0;16;0;0;16;0;80;0
Metropolitana;Paine;13404;43990;1340443990;0;16;0;0;16;0;81;0
Metropolitana;Paine;13404;43991;1340443991;0;16;0;0;16;0;82;0
Metropolitana;Paine;13404;43992;1340443992;0;16;0;0;16;0;83;0
Metropolitana;Paine;13404;43993;1340443993;0;16;0;0;16;0;84;0
Metropolitana;Paine;13404;43994;1340443994;0;16;0;0;16;0;85;0
Metropolitana;Paine;13404;43995;1340443995;0;16;0;0;16;0;86;0
Metropolitana;Paine;13404;43996;1340443996;0;16;0;0;16;0;87;0
Metropolitana;Paine;13404;43997;1340443997;0;16;0;0;16;0;88;0
Metropolitana;Paine;13404;43998;1340443998;0;16;0;0;16;0;89;0
Metropolitana;Paine;13404;43999;1340443999;0;16;0;0;16;0;90;0
Metropolitana;Paine;13404;44000;1340444000;0;16;0;0;16;0;91;0
Metropolitana;Paine;13404;44001;1340444001;0;16;0;0;16;0;92;0
Metropolitana;Paine;13404;44002;1340444002;0;16;0;0;16;0;93;0
Metropolitana;Paine;13404;44003;1340444003;0;16;0;0;16;0;94;0
Metropolitana;Paine;13404;44004;1340444004;0;16;0;0;16;0;95;0
Metropolitana;Paine;13404;44005;1340444005;0;16;0;0;16;0;96;0
Metropolitana;Paine;13404;44006;1340444006;0;16;0;0;16;0;97;0
Metropolitana;Paine;13404;44007;1340444007;0;16;0;0;16;0;98;0
Metropolitana;Paine;13404;44008;1340444008;0;16;0;0;16;0;99;0
Metropolitana;Paine;13404;44009;1340444009;0;16;0;0;16;0;100;0
Metropolitana;Paine;13404;44010;1340444010;0;16;0;0;16;0;101;0
Metropolitana;Paine;13404;44011;1340444011;0;16;0;0;16;0;102;0
Metropolitana;Paine;13404;44012;1340444012;0;16;0;0;16;0;103;0
Metropolitana;Paine;13404;44013;1340444013;0;16;0;0;16;0;104;0
Metropolitana;Paine;13404;44014;1340444014;0;16;0;0;16;0;105;0
Metropolitana;Paine;13404;44015;1340444015;0;16;0;0;16;0;106;0
Metropolitana;Paine;13404;44016;1340444016;0;16;0;0;16;0;107;0
Metropolitana;Paine;13404;44017;1340444017;0;16;0;0;16;0;108;0
Metropolitana;Paine;13404;44018;1340444018;0;16;0;0;16;0;109;0
Metropolitana;Paine;13404;44019;1340444019;0;16;0;0;16;0;110;0
Metropolitana;Paine;13404;44020;1340444020;0;16;0;0;16;0;111;0
Metropolitana;Paine;13404;44021;1340444021;0;16;0;0;16;0;112;0
Metropolitana;Paine;13404;44022;1340444022;0;16;0;0;16;0;113;0
Metropolitana;Paine;13404;44023;1340444023;0;16;0;0;16;0;114;0
Metropolitana;Paine;13404;44024;1340444024;0;16;0;0;16;0;115;0
Metropolitana;Paine;13404;44025;1340444025;0;16;0;0;16;0;116;0
Metropolitana;Paine;13404;44026;1340444026;0;16;0;0;16;0;117;0
Metropolitana;Paine;13404;44027;1340444027;0;16;0;0;16;0;118;0
Metropolitana;Paine;13404;44028;1340444028;0;16;0;0;16;0;119;0
Metropolitana;Paine;13404;44029;1340444029;0;16;0;0;16;0;120;0
Metropolitana;Paine;13404;44030;1340444030;0;16;0;0;16;0;121;0
Metropolitana;Paine;13404;44031;1340444031;0;16;0;0;16;0;122;0
Metropolitana;Paine;13404;44032;1340444032;0;16;0;0;16;0;123;0
Metropolitana;Paine;13404;44033;1340444033;0;16;0;0;16;0;124;0
Metropolitana;Paine;13404;44034;1340444034;0;16;0;0;16;0;125;0
Metropolitana;Paine;13404;44035;1340444035;0;16;0;0;16;0;126;0
Metropolitana;Paine;13404;44036;1340444036;0;16;0;0;16;0;127;0
Metropolitana;Paine;13404;44037;1340444037;0;16;0;0;16;0;128;0
Metropolitana;Paine;13404;44038;1340444038;0;16;0;0;16;0;129;0
Metropolitana;Paine;13404;44039;1340444039;0;16;0;0;16;0;130;0
Metropolitana;Paine;13404;44040;1340444040;0;16;0;0;16;0;131;0
Metropolitana;Paine;13404;44041;1340444041;0;16;0;0;16;0;132;0
Metropolitana;Paine;13404;44042;1340444042;0;16;0;0;16;0;133;0
Metropolitana;Paine;13404;44043;1340444043;0;16;0;0;16;0;134;0
Metropolitana;Paine;13404;44044;1340444044;0;16;0;0;16;0;135;0
Metropolitana;Paine;13404;44045;1340444045;0;16;0;0;16;0;136;0
Metropolitana;Paine;13404;44046;1340444046;0;16;0;0;16;0;137;0
Metropolitana;Paine;13404;44047;1340444047;0;16;0;0;16;0;138;0
Metropolitana;Paine;13404;44048;1340444048;0;16;0;0;16;0;139;0
Metropolitana;Paine;13404;44049;1340444049;0;16;0;0;16;0;140;0
Metropolitana;Paine;13404;44050;1340444050;0;16;0;0;16;0;141;0
Metropolitana;Paine;13404;44051;1340444051;0;16;0;0;16;0;142;0
Metropolitana;Paine;13404;44052;1340444052;0;16;0;0;16;0;143;0
Metropolitana;Paine;13404;44053;1340444053;0;16;0;0;16;0;144;0
Metropolitana;Paine;13404;44054;1340444054;0;16;0;0;16;0;145;0
Metropolitana;Paine;13404;44055;1340444055;0;16;0;0;16;0;146;0
Metropolitana;Paine;13404;44056;1340444056;0;16;0;0;16;0;147;0
Metropolitana;Paine;13404;44057;1340444057;0;16;0;0;16;0;148;0
Metropolitana;Paine;13404;44058;1340444058;0;16;0;0;16;0;149;0
Metropolitana;Paine;13404;44059;1340444059;0;16;0;0;16;0;150;0
Metropolitana;Paine;13404;44060;1340444060;0;16;0;0;16;0;151;0
Metropolitana;Paine;13404;44061;1340444061;0;16;0;0;16;0;152;0
Metropolitana;Paine;13404;44062;1340444062;0;16;0;0;16;0;153;0
Metropolitana;Paine;13404;44063;1340444063;0;16;0;0;16;0;154;0
Metropolitana;Paine;13404;44064;1340444064;0;16;0;0;16;0;155;0
Metropolitana;Paine;13404;44065;1340444065;0;16;0;0;16;0;156;0
Metropolitana;Paine;13404;44066;1340444066;0;16;0;0;16;0;157;0
Metropolitana;Paine;13404;44067;1340444067;0;16;0;0;16;0;158;0
Metropolitana;Paine;13404;44068;1340444068;0;16;0;0;16;0;159;0
Metropolitana;Paine;13404;44069;1340444069;0;16;0;0;16;0;160;0
Metropolitana;Paine;13404;44070;1340444070;0;16;0;0;16;0;161;0
Metropolitana;Paine;13404;44071;1340444071;0;16;0;0;16;0;162;0
Metropolitana;Paine;13404;44072;1340444072;0;16;0;0;16;0;163;0
Metropolitana;Paine;13404;44073;1340444073;0;16;0;0;16;0;164;0
Metropolitana;Paine;13404;44074;1340444074;0;16;0;0;16;0;165;0
Metropolitana;Paine;13404;44075;1340444075;0;16;0;0;16;0;166;0
Metropolitana;Paine;13404;44076;1340444076;0;16;0;0;16;0;167;0
Metropolitana;Paine;13404;44077;1340444077;0;16;0;0;16;0;168;0
Metropolitana;Paine;13404;44078;1340444078;0;16;0;0;16;0;169;0
Metropolitana;Paine;13404;44079;1340444079;0;16;0;0;16;0;170;0
Metropolitana;Paine;13404;44080;1340444080;0;16;0;0;16;0;171;0
Metropolitana;Paine;13404;44081;1340444081;0;16;0;0;16;0;172;0
Metropolitana;Paine;13404;44082;1340444082;0;16;0;0;16;0;173;0
Metropolitana;Paine;13404;44083;1340444083;0;16;0;0;16;0;174;0
Metropolitana;Paine;13404;44084;1340444084;0;16;0;0;16;0;175;0
Metropolitana;Paine;13404;44085;1340444085;0;16;0;0;16;0;176;0
Los Lagos;Palena;10404;43893;1040443893;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43894;1040443894;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43895;1040443895;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43896;1040443896;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43897;1040443897;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43898;1040443898;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43899;1040443899;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43900;1040443900;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43901;1040443901;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43902;1040443902;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43903;1040443903;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43904;1040443904;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43905;1040443905;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43906;1040443906;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43907;1040443907;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43908;1040443908;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43909;1040443909;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43910;1040443910;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43911;1040443911;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43912;1040443912;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43913;1040443913;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43914;1040443914;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43915;1040443915;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43916;1040443916;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43917;1040443917;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43918;1040443918;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43919;1040443919;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43920;1040443920;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43921;1040443921;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43922;1040443922;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43923;1040443923;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43924;1040443924;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43925;1040443925;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43926;1040443926;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43927;1040443927;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43928;1040443928;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43929;1040443929;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43930;1040443930;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43931;1040443931;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43932;1040443932;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43933;1040443933;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43934;1040443934;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43935;1040443935;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43936;1040443936;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43937;1040443937;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43938;1040443938;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43939;1040443939;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43940;1040443940;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43941;1040443941;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43942;1040443942;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43943;1040443943;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43944;1040443944;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43945;1040443945;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43946;1040443946;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43947;1040443947;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43948;1040443948;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43949;1040443949;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43950;1040443950;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43951;1040443951;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43952;1040443952;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43953;1040443953;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43954;1040443954;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43955;1040443955;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43956;1040443956;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43957;1040443957;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43958;1040443958;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43959;1040443959;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43960;1040443960;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43961;1040443961;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43962;1040443962;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43963;1040443963;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43964;1040443964;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43965;1040443965;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43966;1040443966;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43967;1040443967;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43968;1040443968;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43969;1040443969;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43970;1040443970;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43971;1040443971;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43972;1040443972;0;0;0;0;0;0;0;0
Los Lagos;Palena;10404;43973;1040443973;0;0;0;0;0;0;0;0
