Region;Comuna;Codigo_comuna;Fec;Fecha;Clave;Casos_Diarios;Casos_Acumulados;acumulados_corregidos;Muertes;Casos_Activos;activos_corregidos;Recuperados;Recuperados_Diarios;Dia;Fallecidos_Diarios;on-off;Max_Dia
Metropolitana;Curacavi;13503;18;43910;1350343910;0;5;13,72495196;0;5;13,72495196;0;0;2;0;ON;52
Maule;Curico;7301;18;43910;730143910;0;2;1,222299635;0;2;1,222299635;0;0;10;0;ON;60
Metropolitana;El_Bosque;13105;18;43910;1310543910;6;17;9,88372093;0;17;9,88372093;0;0;2;0;ON;52
Metropolitana;Estacion_Central;13106;18;43910;1310643910;10;16;7,73724322;0;16;7,73724322;0;0;8;0;ON;58
Metropolitana;Huechuraba;13107;18;43910;1310743910;17;17;15,10735106;0;17;15,10735106;0;0;1;0;START;51
Metropolitana;Independencia;13108;18;43910;1310843910;13;13;9,150740858;0;13;9,150740858;0;0;1;0;START;51
Metropolitana;La_Cisterna;13109;18;43910;1310943910;8;8;7,965430034;0;8;7,965430034;0;0;1;0;START;51
Metropolitana;La_Florida;13110;18;43910;1311043910;0;3;0,745465705;0;3;0,745465705;0;0;6;0;ON;56
Metropolitana;Las_Condes;13114;18;43910;1311443910;0;42;12,69806717;0;42;12,69806717;0;0;13;0;ON;63
Biobio;Los_Angeles;8301;18;43910;830143910;1;2;0,915268975;0;2;0,915268975;0;0;12;0;ON;62
O_Higgins;Machali;6108;18;43910;610843910;0;1;1,669086843;0;1;1,669086843;0;0;3;0;ON;53
Metropolitana;Maipu;13119;18;43910;1311943910;0;3;0,518488433;0;3;0,518488433;0;0;3;0;ON;53
Biobio;Nacimiento;8306;18;43910;830643910;0;1;3,578585743;0;1;3,578585743;0;0;3;0;ON;53
Metropolitana;NuNoa;13120;18;43910;1312043910;0;1;0,399693036;0;1;0,399693036;0;0;10;0;ON;60
Los_Lagos;Osorno;10301;18;43910;1030143910;0;4;2,306672049;0;4;2,306672049;0;0;3;0;ON;53
Metropolitana;Paine;13404;18;43910;1340443910;1;1;1,2082256;0;1;1,2082256;0;0;1;0;START;51
O_Higgins;Placilla;6308;18;43910;630843910;1;1;10,91226539;0;1;10,91226539;0;0;1;0;START;51
Metropolitana;Providencia;13123;18;43910;1312343910;0;33;20,91930852;0;32;20,28539008;1;0;16;0;ON;66
Metropolitana;Puente_Alto;13201;18;43910;1320143910;1;1;0,154820571;0;1;0,154820571;0;0;1;0;START;51
Los_Lagos;Puerto_Montt;10101;18;43910;1010143910;5;14;5,196772062;0;13;4,825574058;1;1;14;0;ON;64
Los_Lagos;Puerto_Varas;10109;18;43910;1010943910;0;1;2,056766763;0;1;2,056766763;0;0;3;0;ON;53
Magallanes;Punta_Arenas;12101;18;43910;1210143910;1;3;2,112914131;0;3;2,112914131;0;0;4;0;ON;54
Valparaiso;Quillota;5501;18;43910;550143910;1;4;4,099536752;0;4;4,099536752;0;0;3;0;ON;53
Valparaiso;Quilpue;5801;18;43910;580143910;1;1;0,598497771;0;1;0,598497771;0;0;1;0;START;51
O_Higgins;Rancagua;6101;18;43910;610143910;1;1;0,377058267;0;1;0,377058267;0;0;1;0;START;51
Metropolitana;Recoleta;13127;18;43910;1312743910;0;4;2,104432461;0;4;2,104432461;0;0;5;0;ON;55
Metropolitana;Renca;13128;18;43910;1312843910;0;1;0,621708829;0;1;0,621708829;0;0;2;0;ON;52
O_Higgins;Requinoa;6116;18;43910;611643910;0;1;3,292614665;0;1;3,292614665;0;0;3;0;ON;53
Maule;Rio_Claro;7108;18;43910;710843910;0;1;6,778282383;0;1;6,778282383;0;0;2;0;ON;52
Coquimbo;Salamanca;4204;18;43910;420443910;1;1;3,43524562;0;1;3,43524562;0;0;1;0;START;51
Metropolitana;San_Bernardo;13401;18;43910;1340143910;0;1;0,298653669;0;1;0,298653669;0;0;3;0;ON;53
O_Higgins;San_Fernando;6301;18;43910;630143910;0;1;1,271585158;0;1;1,271585158;0;0;2;0;ON;52
Metropolitana;San_Miguel;13130;18;43910;1313043910;0;1;0,751546307;0;1;0,751546307;0;0;4;0;ON;54
Biobio;San_Pedro_de_la_Paz;8108;18;43910;810843910;1;2;1,370745549;0;2;1,370745549;0;0;3;0;ON;53
Metropolitana;Santiago;13101;18;43910;1310143910;0;13;2,583737953;0;13;2,583737953;0;0;7;0;ON;57
Valparaiso;Santo_Domingo;5606;18;43910;560643910;1;1;8,379420144;0;1;8,379420144;0;0;1;0;START;51
Maule;Talca;7101;18;43910;710143910;0;10;4,224328754;0;8;3,379463003;2;0;18;0;ON;68
Biobio;Talcahuano;8110;18;43910;811043910;0;14;8,841453788;0;14;8,841453788;0;0;5;0;ON;55
La_Araucania;Temuco;9101;18;43910;910143910;0;4;1,320432706;0;4;1,320432706;0;0;5;0;ON;55
Antofagasta;Tocopilla;2301;18;43910;230143910;0;2;7,122760782;0;2;7,122760782;0;0;2;0;ON;52
Biobio;Tome;8111;18;43910;811143910;0;3;5,108208892;0;3;5,108208892;0;0;2;0;ON;52
Los_Rios;Valdivia;14101;18;43910;1410143910;0;2;1,1313881;0;2;1,1313881;0;0;5;0;ON;55
Valparaiso;Valparaiso;5101;18;43910;510143910;1;1;0,31672431;0;1;0,31672431;0;0;1;0;START;51
Valparaiso;ViNa_del_Mar;5109;18;43910;510943910;0;1;0,276723921;0;1;0,276723921;0;0;5;0;ON;55
Metropolitana;Vitacura;13132;18;43910;1313243910;0;54;55,8001116;0;51;52,7001054;3;1;17;0;ON;67
La_Araucania;Angol;9201;19;43911;920143911;2;6;10,70320026;0;6;10,70320026;0;0;4;0;ON;53
Antofagasta;Antofagasta;2101;19;43911;210143911;1;8;1,879147337;0;8;1,879147337;0;0;3;0;ON;52
Arica_y_Parinacota;Arica;15101;19;43911;1510143911;0;1;0,403955533;0;1;0,403955533;0;0;5;0;ON;54
Aysen;Aisen;11201;19;43911;1120143911;0;1;3,999680026;0;1;3,999680026;0;0;8;0;ON;57
Nuble;Bulnes;16102;19;43911;1610243911;0;5;22,11704339;0;5;22,11704339;0;0;2;0;ON;51
Magallanes;Cabo_de_Hornos;12201;19;43911;1220143911;0;1;50,42864347;0;1;50,42864347;0;0;2;0;ON;51
Antofagasta;Calama;2201;19;43911;220143911;0;2;1,050773369;0;2;1,050773369;0;0;8;0;ON;57
Metropolitana;Cerro_Navia;13103;19;43911;1310343911;0;8;5,615414312;0;8;5,615414312;0;0;3;0;ON;52
Biobio;Chiguayante;8103;19;43911;810343911;1;1;1,096731739;0;1;1,096731739;0;0;1;0;START;50
Nuble;Chillan;16101;19;43911;1610143911;13;36;18,12469792;0;36;18,12469792;0;0;10;0;ON;59
Nuble;Chillan_Viejo;16103;19;43911;1610343911;1;8;23,64974724;0;8;23,64974724;0;0;6;0;ON;55
Maule;Colbun;7402;19;43911;740243911;0;1;4,431641923;0;1;4,431641923;0;0;4;0;ON;53
Metropolitana;Colina;13301;19;43911;1330143911;0;32;17,74298182;0;32;17,74298182;0;0;3;0;ON;52
Biobio;Concepcion;8101;19;43911;810143911;4;13;5,460074257;0;13;5,460074257;0;0;9;0;ON;58
Metropolitana;Conchali;13104;19;43911;1310443911;1;14;10,05783254;0;14;10,05783254;0;0;3;0;ON;52
Atacama;Copiapo;3101;19;43911;310143911;0;1;0,582187394;0;1;0,582187394;0;0;8;0;ON;57
Coquimbo;Coquimbo;4102;19;43911;410243911;0;2;0,77901338;0;2;0,77901338;0;0;3;0;ON;52
Biobio;Coronel;8102;19;43911;810243911;1;2;1,58945871;0;2;1,58945871;0;0;2;0;ON;51
Metropolitana;Curacavi;13503;19;43911;1350343911;0;5;13,72495196;0;5;13,72495196;0;0;3;0;ON;52
Maule;Curico;7301;19;43911;730143911;0;2;1,222299635;0;2;1,222299635;0;0;11;0;ON;60
Metropolitana;El_Bosque;13105;19;43911;1310543911;0;17;9,88372093;0;17;9,88372093;0;0;3;0;ON;52
Metropolitana;Estacion_Central;13106;19;43911;1310643911;0;16;7,73724322;0;16;7,73724322;0;0;9;0;ON;58
Los_Lagos;Frutillar;10105;19;43911;1010543911;1;1;4,944864758;0;1;4,944864758;0;0;1;0;START;50
La_Araucania;Gorbea;9107;19;43911;910743911;1;1;6,601531555;0;1;6,601531555;0;0;1;0;START;50
Metropolitana;Huechuraba;13107;19;43911;1310743911;0;17;15,10735106;0;17;15,10735106;0;0;2;0;ON;51
Metropolitana;Independencia;13108;19;43911;1310843911;2;15;10,55854714;0;15;10,55854714;0;0;2;0;ON;51
Metropolitana;La_Cisterna;13109;19;43911;1310943911;2;10;9,956787542;0;10;9,956787542;0;0;2;0;ON;51
Metropolitana;La_Florida;13110;19;43911;1311043911;40;43;10,68500844;0;43;10,68500844;0;0;7;0;ON;56
Metropolitana;La_Granja;13111;19;43911;1311143911;5;5;4,079734328;0;5;4,079734328;0;0;1;0;START;50
Metropolitana;La_Reina;13113;19;43911;1311343911;5;5;4,987431672;0;5;4,987431672;0;0;1;0;START;50
Metropolitana;Las_Condes;13114;19;43911;1311443911;0;42;12,69806717;0;41;12,39573224;1;1;14;0;ON;63
Biobio;Los_Angeles;8301;19;43911;830143911;0;2;0,915268975;0;2;0,915268975;0;0;13;0;ON;62
Biobio;Lota;8106;19;43911;810643911;1;1;2,18579235;0;1;2,18579235;0;0;1;0;START;50
O_Higgins;Machali;6108;19;43911;610843911;0;1;1,669086843;0;1;1,669086843;0;0;4;0;ON;53
Metropolitana;Maipu;13119;19;43911;1311943911;0;3;0,518488433;0;3;0,518488433;0;0;4;0;ON;53
Biobio;Nacimiento;8306;19;43911;830643911;1;2;7,157171486;0;2;7,157171486;0;0;4;0;ON;53
Metropolitana;NuNoa;13120;19;43911;1312043911;0;1;0,399693036;0;1;0,399693036;0;0;11;0;ON;60
Los_Lagos;Osorno;10301;19;43911;1030143911;0;4;2,306672049;0;4;2,306672049;0;0;4;0;ON;53
Metropolitana;Paine;13404;19;43911;1340443911;0;1;1,2082256;0;1;1,2082256;0;0;2;0;ON;51
O_Higgins;Placilla;6308;19;43911;630843911;0;1;10,91226539;0;1;10,91226539;0;0;2;0;ON;51
Metropolitana;Providencia;13123;19;43911;1312343911;0;33;20,91930852;0;32;20,28539008;1;0;17;0;ON;66
Metropolitana;Puente_Alto;13201;19;43911;1320143911;1;2;0,309641141;0;2;0,309641141;0;0;2;0;ON;51
Los_Lagos;Puerto_Montt;10101;19;43911;1010143911;2;16;5,939168071;0;15;5,567970067;1;0;15;0;ON;64
Los_Lagos;Puerto_Varas;10109;19;43911;1010943911;0;1;2,056766763;0;1;2,056766763;0;0;4;0;ON;53
Magallanes;Punta_Arenas;12101;19;43911;1210143911;1;4;2,817218842;0;4;2,817218842;0;0;5;0;ON;54
Valparaiso;Quillota;5501;19;43911;550143911;0;4;4,099536752;0;4;4,099536752;0;0;4;0;ON;53
Valparaiso;Quilpue;5801;19;43911;580143911;2;3;1,795493312;0;3;1,795493312;0;0;2;0;ON;51
O_Higgins;Rancagua;6101;19;43911;610143911;0;1;0,377058267;0;1;0,377058267;0;0;2;0;ON;51
Metropolitana;Recoleta;13127;19;43911;1312743911;0;4;2,104432461;0;4;2,104432461;0;0;6;0;ON;55
Metropolitana;Renca;13128;19;43911;1312843911;2;3;1,865126487;1;2;1,243417658;0;0;3;1;ON;52
O_Higgins;Requinoa;6116;19;43911;611643911;0;1;3,292614665;0;1;3,292614665;0;0;4;0;ON;53
Maule;Rio_Claro;7108;19;43911;710843911;0;1;6,778282383;0;1;6,778282383;0;0;3;0;ON;52
Coquimbo;Salamanca;4204;19;43911;420443911;0;1;3,43524562;0;1;3,43524562;0;0;2;0;ON;51
Metropolitana;San_Bernardo;13401;19;43911;1340143911;0;1;0,298653669;0;1;0,298653669;0;0;4;0;ON;53
O_Higgins;San_Fernando;6301;19;43911;630143911;1;2;2,543170316;0;2;2,543170316;0;0;3;0;ON;52
Metropolitana;San_Miguel;13130;19;43911;1313043911;0;1;0,751546307;0;1;0,751546307;0;0;5;0;ON;54
Biobio;San_Pedro_de_la_Paz;8108;19;43911;810843911;2;4;2,741491097;0;4;2,741491097;0;0;4;0;ON;53
Metropolitana;Santiago;13101;19;43911;1310143911;3;16;3,179985173;0;16;3,179985173;0;0;8;0;ON;57
Valparaiso;Santo_Domingo;5606;19;43911;560643911;0;1;8,379420144;0;1;8,379420144;0;0;2;0;ON;51
Maule;Talca;7101;19;43911;710143911;1;11;4,64676163;0;8;3,379463003;3;1;19;0;ON;68
Biobio;Talcahuano;8110;19;43911;811043911;1;15;9,472986201;0;15;9,472986201;0;0;6;0;ON;55
La_Araucania;Temuco;9101;19;43911;910143911;2;6;1,980649059;0;6;1,980649059;0;0;6;0;ON;55
Antofagasta;Tocopilla;2301;19;43911;230143911;0;2;7,122760782;0;2;7,122760782;0;0;3;0;ON;52
Biobio;Tome;8111;19;43911;811143911;0;3;5,108208892;0;3;5,108208892;0;0;3;0;ON;52
Los_Rios;Valdivia;14101;19;43911;1410143911;0;2;1,1313881;0;2;1,1313881;0;0;6;0;ON;55
Valparaiso;Valparaiso;5101;19;43911;510143911;0;1;0,31672431;0;1;0,31672431;0;0;2;0;ON;51
Valparaiso;ViNa_del_Mar;5109;19;43911;510943911;3;4;1,106895683;0;4;1,106895683;0;0;6;0;ON;55
Metropolitana;Vitacura;13132;19;43911;1313243911;0;54;55,8001116;0;50;51,66677;4;1;18;0;ON;67
La_Araucania;Angol;9201;20;43912;920143912;0;6;10,70320026;0;6;10,70320026;0;0;5;0;ON;53
Antofagasta;Antofagasta;2101;20;43912;210143912;0;8;1,879147337;0;8;1,879147337;0;0;4;0;ON;52
Arica_y_Parinacota;Arica;15101;20;43912;1510143912;1;2;0,807911065;0;2;0,807911065;0;0;6;0;ON;54
Aysen;Aisen;11201;20;43912;1120143912;0;1;3,999680026;0;1;3,999680026;0;0;9;0;ON;57
Nuble;Bulnes;16102;20;43912;1610243912;0;5;22,11704339;0;5;22,11704339;0;0;3;0;ON;51
Magallanes;Cabo_de_Hornos;12201;20;43912;1220143912;0;1;50,42864347;0;1;50,42864347;0;0;3;0;ON;51
Antofagasta;Calama;2201;20;43912;220143912;0;2;1,050773369;0;2;1,050773369;0;0;9;0;ON;57
Metropolitana;Cerro_Navia;13103;20;43912;1310343912;0;8;5,615414312;0;8;5,615414312;0;0;4;0;ON;52
Biobio;Chiguayante;8103;20;43912;810343912;0;1;1,096731739;0;1;1,096731739;0;0;2;0;ON;50
Nuble;Chillan;16101;20;43912;1610143912;1;37;18,62816175;0;37;18,62816175;0;0;11;0;ON;59
Nuble;Chillan_Viejo;16103;20;43912;1610343912;0;8;23,64974724;0;8;23,64974724;0;0;7;0;ON;55
Maule;Colbun;7402;20;43912;740243912;0;1;4,431641923;0;1;4,431641923;0;0;5;0;ON;53
Metropolitana;Colina;13301;20;43912;1330143912;0;32;17,74298182;0;32;17,74298182;0;0;4;0;ON;52
Biobio;Concepcion;8101;20;43912;810143912;1;14;5,880079969;0;14;5,880079969;0;0;10;0;ON;58
Metropolitana;Conchali;13104;20;43912;1310443912;0;14;10,05783254;0;14;10,05783254;0;0;4;0;ON;52
Atacama;Copiapo;3101;20;43912;310143912;0;1;0,582187394;0;1;0,582187394;0;0;9;0;ON;57
Coquimbo;Coquimbo;4102;20;43912;410243912;2;4;1,558026759;0;4;1,558026759;0;0;4;0;ON;52
Biobio;Coronel;8102;20;43912;810243912;0;2;1,58945871;0;2;1,58945871;0;0;3;0;ON;51
Metropolitana;Curacavi;13503;20;43912;1350343912;0;5;13,72495196;0;5;13,72495196;0;0;4;0;ON;52
La_Araucania;Curarrehue;9104;20;43912;910443912;1;1;12,81722635;0;1;12,81722635;0;0;1;0;START;49
Maule;Curico;7301;20;43912;730143912;1;3;1,833449452;0;3;1,833449452;0;0;12;0;ON;60
Metropolitana;El_Bosque;13105;20;43912;1310543912;1;18;10,46511628;0;18;10,46511628;0;0;4;0;ON;52
Metropolitana;Estacion_Central;13106;20;43912;1310643912;0;16;7,73724322;0;16;7,73724322;0;0;10;0;ON;58
Los_Lagos;Frutillar;10105;20;43912;1010543912;0;1;4,944864758;0;1;4,944864758;0;0;2;0;ON;50
La_Araucania;Gorbea;9107;20;43912;910743912;0;1;6,601531555;0;1;6,601531555;0;0;2;0;ON;50
Metropolitana;Huechuraba;13107;20;43912;1310743912;0;17;15,10735106;0;17;15,10735106;0;0;3;0;ON;51
Metropolitana;Independencia;13108;20;43912;1310843912;0;15;10,55854714;0;15;10,55854714;0;0;3;0;ON;51
Metropolitana;La_Cisterna;13109;20;43912;1310943912;0;10;9,956787542;0;10;9,956787542;0;0;3;0;ON;51
Metropolitana;La_Florida;13110;20;43912;1311043912;0;43;10,68500844;0;43;10,68500844;0;0;8;0;ON;56
Metropolitana;La_Granja;13111;20;43912;1311143912;0;5;4,079734328;0;5;4,079734328;0;0;2;0;ON;50
Metropolitana;La_Reina;13113;20;43912;1311343912;19;24;23,93967203;0;24;23,93967203;0;0;2;0;ON;50
Metropolitana;Lampa;13302;20;43912;1330243912;10;10;7,880344844;0;10;7,880344844;0;0;1;0;START;49
Metropolitana;Las_Condes;13114;20;43912;1311443912;0;42;12,69806717;0;40;12,09339731;2;1;15;0;ON;63
Maule;Linares;7401;20;43912;740143912;1;1;0,989383911;0;1;0,989383911;0;0;1;0;START;49
Metropolitana;Lo_Espejo;13116;20;43912;1311643912;4;4;3,851152939;0;4;3,851152939;0;0;1;0;START;49
Metropolitana;Lo_Prado;13117;20;43912;1311743912;14;14;13,40957635;0;14;13,40957635;0;0;1;0;START;49
Biobio;Los_Angeles;8301;20;43912;830143912;0;2;0,915268975;0;1;0,457634487;1;1;14;0;ON;62
Biobio;Lota;8106;20;43912;810643912;0;1;2,18579235;0;1;2,18579235;0;0;2;0;ON;50
O_Higgins;Machali;6108;20;43912;610843912;0;1;1,669086843;0;1;1,669086843;0;0;5;0;ON;53
Metropolitana;Macul;13118;20;43912;1311843912;3;3;2,228246741;0;3;2,228246741;0;0;1;0;START;49
Los_Rios;Mafil;14105;20;43912;1410543912;1;1;13,53363107;0;1;13,53363107;0;0;1;0;START;49
Metropolitana;Maipu;13119;20;43912;1311943912;0;3;0,518488433;0;3;0,518488433;0;0;5;0;ON;53
Biobio;Nacimiento;8306;20;43912;830643912;0;2;7,157171486;0;2;7,157171486;0;0;5;0;ON;53
Metropolitana;NuNoa;13120;20;43912;1312043912;0;1;0,399693036;0;1;0,399693036;0;0;12;0;ON;60
Los_Lagos;Osorno;10301;20;43912;1030143912;2;6;3,460008073;0;6;3,460008073;0;0;5;0;ON;53
Metropolitana;Paine;13404;20;43912;1340443912;0;1;1,2082256;0;1;1,2082256;0;0;3;0;ON;51
O_Higgins;Placilla;6308;20;43912;630843912;0;1;10,91226539;0;1;10,91226539;0;0;3;0;ON;51
Metropolitana;Providencia;13123;20;43912;1312343912;0;33;20,91930852;0;32;20,28539008;1;0;18;0;ON;66
Metropolitana;Puente_Alto;13201;20;43912;1320143912;0;2;0,309641141;0;2;0,309641141;0;0;3;0;ON;51
Los_Lagos;Puerto_Montt;10101;20;43912;1010143912;1;17;6,310366075;0;16;5,939168071;1;0;16;0;ON;64
Los_Lagos;Puerto_Varas;10109;20;43912;1010943912;0;1;2,056766763;0;1;2,056766763;0;0;5;0;ON;53
Magallanes;Punta_Arenas;12101;20;43912;1210143912;1;5;3,521523552;0;5;3,521523552;0;0;6;0;ON;54
Nuble;Quillon;16107;20;43912;1610743912;2;2;10,65132875;0;2;10,65132875;0;0;1;0;START;49
Valparaiso;Quillota;5501;20;43912;550143912;0;4;4,099536752;0;4;4,099536752;0;0;5;0;ON;53
Valparaiso;Quilpue;5801;20;43912;580143912;0;3;1,795493312;0;3;1,795493312;0;0;3;0;ON;51
O_Higgins;Rancagua;6101;20;43912;610143912;0;1;0,377058267;0;1;0,377058267;0;0;3;0;ON;51
Nuble;Ranquil;16206;20;43912;1620643912;1;1;15,97188947;0;1;15,97188947;0;0;1;0;START;49
Metropolitana;Recoleta;13127;20;43912;1312743912;0;4;2,104432461;0;4;2,104432461;0;0;7;0;ON;55
Metropolitana;Renca;13128;20;43912;1312843912;0;3;1,865126487;1;2;1,243417658;0;0;4;0;ON;52
O_Higgins;Requinoa;6116;20;43912;611643912;0;1;3,292614665;0;1;3,292614665;0;0;5;0;ON;53
Maule;Rio_Claro;7108;20;43912;710843912;0;1;6,778282383;0;1;6,778282383;0;0;4;0;ON;52
Coquimbo;Salamanca;4204;20;43912;420443912;0;1;3,43524562;0;1;3,43524562;0;0;3;0;ON;51
Metropolitana;San_Bernardo;13401;20;43912;1340143912;0;1;0,298653669;0;1;0,298653669;0;0;5;0;ON;53
Nuble;San_Carlos;16301;20;43912;1630143912;1;1;1,77771457;0;1;1,77771457;0;0;1;0;START;49
Valparaiso;San_Felipe;5701;20;43912;570143912;1;1;1,197690852;0;1;1,197690852;0;0;1;0;START;49
O_Higgins;San_Fernando;6301;20;43912;630143912;0;2;2,543170316;0;2;2,543170316;0;0;4;0;ON;52
Metropolitana;San_Miguel;13130;20;43912;1313043912;0;1;0,751546307;0;1;0,751546307;0;0;6;0;ON;54
Biobio;San_Pedro_de_la_Paz;8108;20;43912;810843912;2;6;4,112236646;0;6;4,112236646;0;0;5;0;ON;53
Metropolitana;Santiago;13101;20;43912;1310143912;0;16;3,179985173;0;16;3,179985173;0;0;9;0;ON;57
Valparaiso;Santo_Domingo;5606;20;43912;560643912;0;1;8,379420144;0;1;8,379420144;0;0;3;0;ON;51
Maule;Talca;7101;20;43912;710143912;8;19;8,026224633;0;15;6,336493131;4;1;20;0;ON;68
Biobio;Talcahuano;8110;20;43912;811043912;2;17;10,73605103;0;17;10,73605103;0;0;7;0;ON;55
La_Araucania;Temuco;9101;20;43912;910143912;11;17;5,611839;0;17;5,611839;0;0;7;0;ON;55
Antofagasta;Tocopilla;2301;20;43912;230143912;0;2;7,122760782;0;2;7,122760782;0;0;4;0;ON;52
Biobio;Tome;8111;20;43912;811143912;0;3;5,108208892;0;3;5,108208892;0;0;4;0;ON;52
Los_Rios;Valdivia;14101;20;43912;1410143912;0;2;1,1313881;0;2;1,1313881;0;0;7;0;ON;55
Valparaiso;Valparaiso;5101;20;43912;510143912;0;1;0,31672431;0;1;0,31672431;0;0;3;0;ON;51
Valparaiso;ViNa_del_Mar;5109;20;43912;510943912;3;7;1,937067446;0;7;1,937067446;0;0;7;0;ON;55
Metropolitana;Vitacura;13132;20;43912;1313243912;0;54;55,8001116;0;50;51,66677;4;0;19;0;ON;67
La_Araucania;Angol;9201;21;43913;920143913;2;8;14,27093368;0;8;14,27093368;0;0;6;0;ON;53
Antofagasta;Antofagasta;2101;21;43913;210143913;2;10;2,348934171;0;10;2,348934171;0;0;5;0;ON;52
Arica_y_Parinacota;Arica;15101;21;43913;1510143913;0;2;0,807911065;0;2;0,807911065;0;0;7;0;ON;54
Aysen;Aisen;11201;21;43913;1120143913;0;1;3,999680026;0;1;3,999680026;0;0;10;0;ON;57
Nuble;Bulnes;16102;21;43913;1610243913;0;5;22,11704339;0;5;22,11704339;0;0;4;0;ON;51
Magallanes;Cabo_de_Hornos;12201;21;43913;1220143913;0;1;50,42864347;0;1;50,42864347;0;0;4;0;ON;51
Antofagasta;Calama;2201;21;43913;220143913;0;2;1,050773369;0;2;1,050773369;0;0;10;0;ON;57
Los_Lagos;Calbuco;10102;21;43913;1010243913;2;2;5,443065535;0;2;5,443065535;0;0;1;0;START;48
La_Araucania;Carahue;9102;21;43913;910243913;1;1;3,923722828;0;1;3,923722828;0;0;1;0;START;48
Metropolitana;Cerro_Navia;13103;21;43913;1310343913;0;8;5,615414312;0;8;5,615414312;0;0;5;0;ON;52
Biobio;Chiguayante;8103;21;43913;810343913;0;1;1,096731739;0;1;1,096731739;0;0;3;0;ON;50
Nuble;Chillan;16101;21;43913;1610143913;10;47;23,66280006;0;47;23,66280006;0;0;12;0;ON;59
Nuble;Chillan_Viejo;16103;21;43913;1610343913;2;10;29,56218405;0;10;29,56218405;0;0;8;0;ON;55
Maule;Colbun;7402;21;43913;740243913;0;1;4,431641923;0;1;4,431641923;0;0;6;0;ON;53
Metropolitana;Colina;13301;21;43913;1330143913;0;32;17,74298182;0;32;17,74298182;0;0;5;0;ON;52
Biobio;Concepcion;8101;21;43913;810143913;0;14;5,880079969;0;14;5,880079969;0;0;11;0;ON;58
Metropolitana;Conchali;13104;21;43913;1310443913;0;14;10,05783254;0;14;10,05783254;0;0;5;0;ON;52
Atacama;Copiapo;3101;21;43913;310143913;0;1;0,582187394;0;1;0,582187394;0;0;10;0;ON;57
Coquimbo;Coquimbo;4102;21;43913;410243913;1;5;1,947533449;0;5;1,947533449;0;0;5;0;ON;52
Biobio;Coronel;8102;21;43913;810243913;0;2;1,58945871;0;2;1,58945871;0;0;4;0;ON;51
Metropolitana;Curacavi;13503;21;43913;1350343913;0;5;13,72495196;0;5;13,72495196;0;0;5;0;ON;52
La_Araucania;Curarrehue;9104;21;43913;910443913;0;1;12,81722635;0;1;12,81722635;0;0;2;0;ON;49
Maule;Curico;7301;21;43913;730143913;1;4;2,444599269;0;4;2,444599269;0;0;13;0;ON;60
Metropolitana;El_Bosque;13105;21;43913;1310543913;0;18;10,46511628;0;18;10,46511628;0;0;5;0;ON;52
Metropolitana;Estacion_Central;13106;21;43913;1310643913;0;16;7,73724322;0;16;7,73724322;0;0;11;0;ON;58
Los_Lagos;Frutillar;10105;21;43913;1010543913;0;1;4,944864758;0;1;4,944864758;0;0;3;0;ON;50
La_Araucania;Gorbea;9107;21;43913;910743913;1;2;13,20306311;0;2;13,20306311;0;0;3;0;ON;50
Biobio;Hualpen;8112;21;43913;811243913;1;1;1,028034501;0;1;1,028034501;0;0;1;0;START;48
Metropolitana;Huechuraba;13107;21;43913;1310743913;0;17;15,10735106;0;17;15,10735106;0;0;4;0;ON;51
Metropolitana;Independencia;13108;21;43913;1310843913;0;15;10,55854714;0;15;10,55854714;0;0;4;0;ON;51
Tarapaca;Iquique;1101;21;43913;110143913;4;4;1,790005504;0;4;1,790005504;0;0;1;0;START;48
Metropolitana;La_Cisterna;13109;21;43913;1310943913;0;10;9,956787542;0;10;9,956787542;0;0;4;0;ON;51
Metropolitana;La_Florida;13110;21;43913;1311043913;0;43;10,68500844;0;43;10,68500844;0;0;9;0;ON;56
Metropolitana;La_Granja;13111;21;43913;1311143913;0;5;4,079734328;0;5;4,079734328;0;0;3;0;ON;50
Metropolitana;La_Reina;13113;21;43913;1311343913;0;24;23,93967203;0;24;23,93967203;0;0;3;0;ON;50
Los_Rios;La_Union;14201;21;43913;1420143913;1;1;2,529212403;0;1;2,529212403;0;0;1;0;START;48
Metropolitana;Lampa;13302;21;43913;1330243913;0;10;7,880344844;0;10;7,880344844;0;0;2;0;ON;49
Metropolitana;Las_Condes;13114;21;43913;1311443913;8;50;15,11674663;0;47;14,20974184;3;1;16;0;ON;63
Maule;Linares;7401;21;43913;740143913;0;1;0,989383911;0;1;0,989383911;0;0;2;0;ON;49
Metropolitana;Lo_Espejo;13116;21;43913;1311643913;0;4;3,851152939;0;4;3,851152939;0;0;2;0;ON;49
Metropolitana;Lo_Prado;13117;21;43913;1311743913;0;14;13,40957635;0;14;13,40957635;0;0;2;0;ON;49
Maule;Longavi;7403;21;43913;740343913;1;1;3,047851265;0;1;3,047851265;0;0;1;0;START;48
Biobio;Los_Angeles;8301;21;43913;830143913;0;2;0,915268975;0;1;0,457634487;1;0;15;0;ON;62
Biobio;Lota;8106;21;43913;810643913;0;1;2,18579235;0;1;2,18579235;0;0;3;0;ON;50
O_Higgins;Machali;6108;21;43913;610843913;1;2;3,338173685;0;2;3,338173685;0;0;6;0;ON;53
Metropolitana;Macul;13118;21;43913;1311843913;1;4;2,970995655;0;4;2,970995655;0;0;2;0;ON;49
