Region;Comuna;Codigo_comuna;Fec;Fecha;Clave;Casos_Diarios;Casos_Acumulados;Muertes;Casos_Activos;Recuperados;Recuperados_Diarios;Dia;Fallecidos_Diarios;on-off;Max_Dia
Los_Lagos;San_Pablo;10307;2;04-03-2020;1030743894;0;0;0;0;0;0;0;0;OFF;44
Metropolitana;San_Pedro;13505;2;04-03-2020;1350543894;0;0;0;0;0;0;0;0;OFF;20
Antofagasta;San_Pedro_de_Atacama;2203;2;04-03-2020;220343894;0;0;0;0;0;0;0;0;OFF;42
Biobio;San_Pedro_de_la_Paz;8108;2;04-03-2020;810843894;0;0;0;0;0;0;0;0;OFF;53
Maule;San_Rafael;7110;2;04-03-2020;711043894;0;0;0;0;0;0;0;0;OFF;37
Metropolitana;San_Ramon;13131;2;04-03-2020;1313143894;0;0;0;0;0;0;0;0;OFF;41
Biobio;San_Rosendo;8310;2;04-03-2020;831043894;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;San_Vicente;6117;2;04-03-2020;611743894;0;0;0;0;0;0;0;0;OFF;39
Biobio;Santa_Barbara;8311;2;04-03-2020;831143894;0;0;0;0;0;0;0;0;OFF;42
O_Higgins;Santa_Cruz;6310;2;04-03-2020;631043894;0;0;0;0;0;0;0;0;OFF;36
Biobio;Santa_Juana;8109;2;04-03-2020;810943894;0;0;0;0;0;0;0;0;OFF;22
Valparaiso;Santa_Maria;5706;2;04-03-2020;570643894;0;0;0;0;0;0;0;0;OFF;42
Metropolitana;Santiago;13101;2;04-03-2020;1310143894;0;0;0;0;0;0;0;0;OFF;57
Valparaiso;Santo_Domingo;5606;2;04-03-2020;560643894;0;0;0;0;0;0;0;0;OFF;51
Antofagasta;Sierra_Gorda;2103;2;04-03-2020;210343894;0;0;0;0;0;0;0;0;OFF;3
Metropolitana;Talagante;13601;2;04-03-2020;1360143894;0;0;0;0;0;0;0;0;OFF;48
Maule;Talca;7101;2;04-03-2020;710143894;0;2;0;2;0;0;2;0;ON;68
Biobio;Talcahuano;8110;2;04-03-2020;811043894;0;0;0;0;0;0;0;0;OFF;55
Antofagasta;Taltal;2104;2;04-03-2020;210443894;0;0;0;0;0;0;0;0;OFF;41
La_Araucania;Temuco;9101;2;04-03-2020;910143894;0;0;0;0;0;0;0;0;OFF;55
Maule;Teno;7308;2;04-03-2020;730843894;0;0;0;0;0;0;0;0;OFF;32
La_Araucania;Teodoro_Schmidt;9117;2;04-03-2020;911743894;0;0;0;0;0;0;0;0;OFF;41
Atacama;Tierra_Amarilla;3103;2;04-03-2020;310343894;0;0;0;0;0;0;0;0;OFF;33
Metropolitana;Tiltil;13303;2;04-03-2020;1330343894;0;0;0;0;0;0;0;0;OFF;34
Magallanes;Timaukel;12303;2;04-03-2020;1230343894;0;0;0;0;0;0;0;0;OFF;0
Biobio;Tirua;8207;2;04-03-2020;820743894;0;0;0;0;0;0;0;0;OFF;39
Antofagasta;Tocopilla;2301;2;04-03-2020;230143894;0;0;0;0;0;0;0;0;OFF;52
La_Araucania;Tolten;9118;2;04-03-2020;911843894;0;0;0;0;0;0;0;0;OFF;39
Biobio;Tome;8111;2;04-03-2020;811143894;0;0;0;0;0;0;0;0;OFF;52
Magallanes;Torres_del_Paine;12402;2;04-03-2020;1240243894;0;0;0;0;0;0;0;0;OFF;0
Aysen;Tortel;11303;2;04-03-2020;1130343894;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Traiguen;9210;2;04-03-2020;921043894;0;0;0;0;0;0;0;0;OFF;29
Nuble;Treguaco;16207;2;04-03-2020;1620743894;0;0;0;0;0;0;0;0;OFF;0
Biobio;Tucapel;8312;2;04-03-2020;831243894;0;0;0;0;0;0;0;0;OFF;23
Los_Rios;Valdivia;14101;2;04-03-2020;1410143894;0;0;0;0;0;0;0;0;OFF;55
Atacama;Vallenar;3301;2;04-03-2020;330143894;0;0;0;0;0;0;0;0;OFF;18
Valparaiso;Valparaiso;5101;2;04-03-2020;510143894;0;0;0;0;0;0;0;0;OFF;51
Maule;Vichuquen;7309;2;04-03-2020;730943894;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Victoria;9211;2;04-03-2020;921143894;0;0;0;0;0;0;0;0;OFF;44
Coquimbo;VicuNa;4106;2;04-03-2020;410643894;0;0;0;0;0;0;0;0;OFF;7
La_Araucania;Vilcun;9119;2;04-03-2020;911943894;0;0;0;0;0;0;0;0;OFF;44
Maule;Villa_Alegre;7407;2;04-03-2020;740743894;0;0;0;0;0;0;0;0;OFF;21
Valparaiso;Villa_Alemana;5804;2;04-03-2020;580443894;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Villarrica;9120;2;04-03-2020;912043894;0;0;0;0;0;0;0;0;OFF;41
Valparaiso;ViNa_del_Mar;5109;2;04-03-2020;510943894;0;0;0;0;0;0;0;0;OFF;55
Metropolitana;Vitacura;13132;2;04-03-2020;1313243894;1;1;0;1;0;0;1;0;START;67
Maule;Yerbas_Buenas;7408;2;04-03-2020;740843894;0;0;0;0;0;0;0;0;OFF;22
Biobio;Yumbel;8313;2;04-03-2020;831343894;0;0;0;0;0;0;0;0;OFF;45
Nuble;Yungay;16109;2;04-03-2020;1610943894;0;0;0;0;0;0;0;0;OFF;43
Valparaiso;Zapallar;5405;2;04-03-2020;540543894;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Algarrobo;5602;3;05-03-2020;560243895;0;0;0;0;0;0;0;0;OFF;43
Metropolitana;Alhue;13502;3;05-03-2020;1350243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Alto_Biobio;8314;3;05-03-2020;831443895;0;0;0;0;0;0;0;0;OFF;0
Atacama;Alto_del_Carmen;3302;3;05-03-2020;330243895;0;0;0;0;0;0;0;0;OFF;0
Tarapaca;Alto_Hospicio;1107;3;05-03-2020;110743895;0;0;0;0;0;0;0;0;OFF;46
Los_Lagos;Ancud;10202;3;05-03-2020;1020243895;0;0;0;0;0;0;0;0;OFF;25
Coquimbo;Andacollo;4103;3;05-03-2020;410343895;0;0;0;0;0;0;0;0;OFF;7
La_Araucania;Angol;9201;3;05-03-2020;920143895;0;0;0;0;0;0;0;0;OFF;53
Antofagasta;Antofagasta;2101;3;05-03-2020;210143895;0;0;0;0;0;0;0;0;OFF;52
Biobio;Antuco;8302;3;05-03-2020;830243895;0;0;0;0;0;0;0;0;OFF;3
Biobio;Arauco;8202;3;05-03-2020;820243895;0;0;0;0;0;0;0;0;OFF;46
Arica_y_Parinacota;Arica;15101;3;05-03-2020;1510143895;0;0;0;0;0;0;0;0;OFF;54
Aysen;Aisen;11201;3;05-03-2020;1120143895;0;0;0;0;0;0;0;0;OFF;57
Metropolitana;Buin;13402;3;05-03-2020;1340243895;0;0;0;0;0;0;0;0;OFF;45
Nuble;Bulnes;16102;3;05-03-2020;1610243895;0;0;0;0;0;0;0;0;OFF;51
Valparaiso;Cabildo;5402;3;05-03-2020;540243895;0;0;0;0;0;0;0;0;OFF;15
Magallanes;Cabo_de_Hornos;12201;3;05-03-2020;1220143895;0;0;0;0;0;0;0;0;OFF;51
Biobio;Cabrero;8303;3;05-03-2020;830343895;0;0;0;0;0;0;0;0;OFF;45
Antofagasta;Calama;2201;3;05-03-2020;220143895;0;0;0;0;0;0;0;0;OFF;57
Los_Lagos;Calbuco;10102;3;05-03-2020;1010243895;0;0;0;0;0;0;0;0;OFF;48
Atacama;Caldera;3102;3;05-03-2020;310243895;0;0;0;0;0;0;0;0;OFF;7
Valparaiso;Calera;5502;3;05-03-2020;550243895;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;Calera_de_Tango;13403;3;05-03-2020;1340343895;0;0;0;0;0;0;0;0;OFF;47
Valparaiso;Calle_Larga;5302;3;05-03-2020;530243895;0;0;0;0;0;0;0;0;OFF;39
Arica_y_Parinacota;Camarones;15102;3;05-03-2020;1510243895;0;0;0;0;0;0;0;0;OFF;0
Tarapaca;CamiNa;1402;3;05-03-2020;140243895;0;0;0;0;0;0;0;0;OFF;0
Coquimbo;Canela;4202;3;05-03-2020;420243895;0;0;0;0;0;0;0;0;OFF;5
Biobio;CaNete;8203;3;05-03-2020;820343895;0;0;0;0;0;0;0;0;OFF;2
La_Araucania;Carahue;9102;3;05-03-2020;910243895;0;0;0;0;0;0;0;0;OFF;48
Valparaiso;Cartagena;5603;3;05-03-2020;560343895;0;0;0;0;0;0;0;0;OFF;36
Valparaiso;Casablanca;5102;3;05-03-2020;510243895;0;0;0;0;0;0;0;0;OFF;47
Los_Lagos;Castro;10201;3;05-03-2020;1020143895;0;0;0;0;0;0;0;0;OFF;45
Valparaiso;Catemu;5702;3;05-03-2020;570243895;0;0;0;0;0;0;0;0;OFF;7
Maule;Cauquenes;7201;3;05-03-2020;720143895;0;0;0;0;0;0;0;0;OFF;43
Metropolitana;Cerrillos;13102;3;05-03-2020;1310243895;0;0;0;0;0;0;0;0;OFF;46
Metropolitana;Cerro_Navia;13103;3;05-03-2020;1310343895;0;0;0;0;0;0;0;0;OFF;52
Los_Lagos;Chaiten;10401;3;05-03-2020;1040143895;0;0;0;0;0;0;0;0;OFF;39
Atacama;ChaNaral;3201;3;05-03-2020;320143895;0;0;0;0;0;0;0;0;OFF;0
Maule;Chanco;7202;3;05-03-2020;720243895;0;0;0;0;0;0;0;0;OFF;22
O_Higgins;Chepica;6302;3;05-03-2020;630243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Chiguayante;8103;3;05-03-2020;810343895;0;0;0;0;0;0;0;0;OFF;50
Aysen;Chile_Chico;11401;3;05-03-2020;1140143895;0;0;0;0;0;0;0;0;OFF;39
Nuble;Chillan;16101;3;05-03-2020;1610143895;0;0;0;0;0;0;0;0;OFF;59
Nuble;Chillan_Viejo;16103;3;05-03-2020;1610343895;0;0;0;0;0;0;0;0;OFF;55
O_Higgins;Chimbarongo;6303;3;05-03-2020;630343895;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Cholchol;9121;3;05-03-2020;912143895;0;0;0;0;0;0;0;0;OFF;31
Los_Lagos;Chonchi;10203;3;05-03-2020;1020343895;0;0;0;0;0;0;0;0;OFF;0
Aysen;Cisnes;11202;3;05-03-2020;1120243895;0;0;0;0;0;0;0;0;OFF;0
Nuble;Cobquecura;16202;3;05-03-2020;1620243895;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Cochamo;10103;3;05-03-2020;1010343895;0;0;0;0;0;0;0;0;OFF;29
Aysen;Cochrane;11301;3;05-03-2020;1130143895;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Codegua;6102;3;05-03-2020;610243895;0;0;0;0;0;0;0;0;OFF;21
Nuble;Coelemu;16203;3;05-03-2020;1620343895;0;0;0;0;0;0;0;0;OFF;38
Nuble;Coihueco;16302;3;05-03-2020;1630243895;0;0;0;0;0;0;0;0;OFF;37
O_Higgins;Coinco;6103;3;05-03-2020;610343895;0;0;0;0;0;0;0;0;OFF;17
Maule;Colbun;7402;3;05-03-2020;740243895;0;0;0;0;0;0;0;0;OFF;53
Tarapaca;Colchane;1403;3;05-03-2020;140343895;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;Colina;13301;3;05-03-2020;1330143895;0;0;0;0;0;0;0;0;OFF;52
La_Araucania;Collipulli;9202;3;05-03-2020;920243895;0;0;0;0;0;0;0;0;OFF;20
O_Higgins;Coltauco;6104;3;05-03-2020;610443895;0;0;0;0;0;0;0;0;OFF;2
Coquimbo;Combarbala;4302;3;05-03-2020;430243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Concepcion;8101;3;05-03-2020;810143895;0;0;0;0;0;0;0;0;OFF;58
Metropolitana;Conchali;13104;3;05-03-2020;1310443895;0;0;0;0;0;0;0;0;OFF;52
Valparaiso;Concon;5103;3;05-03-2020;510343895;0;0;0;0;0;0;0;0;OFF;40
Maule;Constitucion;7102;3;05-03-2020;710243895;0;0;0;0;0;0;0;0;OFF;38
Biobio;Contulmo;8204;3;05-03-2020;820443895;0;0;0;0;0;0;0;0;OFF;0
Atacama;Copiapo;3101;3;05-03-2020;310143895;0;0;0;0;0;0;0;0;OFF;57
Coquimbo;Coquimbo;4102;3;05-03-2020;410243895;0;0;0;0;0;0;0;0;OFF;52
Biobio;Coronel;8102;3;05-03-2020;810243895;0;0;0;0;0;0;0;0;OFF;51
Los_Rios;Corral;14102;3;05-03-2020;1410243895;0;0;0;0;0;0;0;0;OFF;25
Aysen;Coihaique;11101;3;05-03-2020;1110143895;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Cunco;9103;3;05-03-2020;910343895;0;0;0;0;0;0;0;0;OFF;36
La_Araucania;Curacautin;9203;3;05-03-2020;920343895;0;0;0;0;0;0;0;0;OFF;39
Metropolitana;Curacavi;13503;3;05-03-2020;1350343895;0;0;0;0;0;0;0;0;OFF;52
Los_Lagos;Curaco_de_Velez;10204;3;05-03-2020;1020443895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Curanilahue;8205;3;05-03-2020;820543895;0;0;0;0;0;0;0;0;OFF;43
La_Araucania;Curarrehue;9104;3;05-03-2020;910443895;0;0;0;0;0;0;0;0;OFF;49
Maule;Curepto;7103;3;05-03-2020;710343895;0;0;0;0;0;0;0;0;OFF;32
Maule;Curico;7301;3;05-03-2020;730143895;0;0;0;0;0;0;0;0;OFF;60
Los_Lagos;Dalcahue;10205;3;05-03-2020;1020543895;0;0;0;0;0;0;0;0;OFF;0
Atacama;Diego_de_Almagro;3202;3;05-03-2020;320243895;0;0;0;0;0;0;0;0;OFF;42
O_Higgins;DoNihue;6105;3;05-03-2020;610543895;0;0;0;0;0;0;0;0;OFF;17
Metropolitana;El_Bosque;13105;3;05-03-2020;1310543895;0;0;0;0;0;0;0;0;OFF;52
Nuble;El_Carmen;16104;3;05-03-2020;1610443895;0;0;0;0;0;0;0;0;OFF;39
Metropolitana;El_Monte;13602;3;05-03-2020;1360243895;0;0;0;0;0;0;0;0;OFF;46
Valparaiso;El_Quisco;5604;3;05-03-2020;560443895;0;0;0;0;0;0;0;0;OFF;38
Valparaiso;El_Tabo;5605;3;05-03-2020;560543895;0;0;0;0;0;0;0;0;OFF;41
Maule;Empedrado;7104;3;05-03-2020;710443895;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Ercilla;9204;3;05-03-2020;920443895;0;0;0;0;0;0;0;0;OFF;36
Metropolitana;Estacion_Central;13106;3;05-03-2020;1310643895;0;0;0;0;0;0;0;0;OFF;58
Biobio;Florida;8104;3;05-03-2020;810443895;0;0;0;0;0;0;0;0;OFF;45
La_Araucania;Freire;9105;3;05-03-2020;910543895;0;0;0;0;0;0;0;0;OFF;39
Atacama;Freirina;3303;3;05-03-2020;330343895;0;0;0;0;0;0;0;0;OFF;13
Los_Lagos;Fresia;10104;3;05-03-2020;1010443895;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Frutillar;10105;3;05-03-2020;1010543895;0;0;0;0;0;0;0;0;OFF;50
Los_Lagos;Futaleufu;10402;3;05-03-2020;1040243895;0;0;0;0;0;0;0;0;OFF;0
Los_Rios;Futrono;14202;3;05-03-2020;1420243895;0;0;0;0;0;0;0;0;OFF;44
La_Araucania;Galvarino;9106;3;05-03-2020;910643895;0;0;0;0;0;0;0;0;OFF;29
Arica_y_Parinacota;General_Lagos;15202;3;05-03-2020;1520243895;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Gorbea;9107;3;05-03-2020;910743895;0;0;0;0;0;0;0;0;OFF;50
O_Higgins;Graneros;6106;3;05-03-2020;610643895;0;0;0;0;0;0;0;0;OFF;17
Aysen;Guaitecas;11203;3;05-03-2020;1120343895;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Hijuelas;5503;3;05-03-2020;550343895;0;0;0;0;0;0;0;0;OFF;22
Los_Lagos;Hualaihue;10403;3;05-03-2020;1040343895;0;0;0;0;0;0;0;0;OFF;41
Maule;HualaNe;7302;3;05-03-2020;730243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Hualpen;8112;3;05-03-2020;811243895;0;0;0;0;0;0;0;0;OFF;48
Biobio;Hualqui;8105;3;05-03-2020;810543895;0;0;0;0;0;0;0;0;OFF;47
Tarapaca;Huara;1404;3;05-03-2020;140443895;0;0;0;0;0;0;0;0;OFF;8
Atacama;Huasco;3304;3;05-03-2020;330443895;0;0;0;0;0;0;0;0;OFF;8
Metropolitana;Huechuraba;13107;3;05-03-2020;1310743895;0;0;0;0;0;0;0;0;OFF;51
Coquimbo;Illapel;4201;3;05-03-2020;420143895;0;0;0;0;0;0;0;0;OFF;36
Metropolitana;Independencia;13108;3;05-03-2020;1310843895;0;0;0;0;0;0;0;0;OFF;51
Tarapaca;Iquique;1101;3;05-03-2020;110143895;0;0;0;0;0;0;0;0;OFF;48
Metropolitana;Isla_de_Maipo;13603;3;05-03-2020;1360343895;0;0;0;0;0;0;0;0;OFF;36
Valparaiso;Isla_de_Pascua;5201;3;05-03-2020;520143895;0;0;0;0;0;0;0;0;OFF;47
Valparaiso;Juan_Fernandez;5104;3;05-03-2020;510443895;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;La_Cisterna;13109;3;05-03-2020;1310943895;0;0;0;0;0;0;0;0;OFF;51
Valparaiso;La_Cruz;5504;3;05-03-2020;550443895;0;0;0;0;0;0;0;0;OFF;40
O_Higgins;La_Estrella;6202;3;05-03-2020;620243895;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;La_Florida;13110;3;05-03-2020;1311043895;0;0;0;0;0;0;0;0;OFF;56
Metropolitana;La_Granja;13111;3;05-03-2020;1311143895;0;0;0;0;0;0;0;0;OFF;50
Coquimbo;La_Higuera;4104;3;05-03-2020;410443895;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;La_Ligua;5401;3;05-03-2020;540143895;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;La_Pintana;13112;3;05-03-2020;1311243895;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;La_Reina;13113;3;05-03-2020;1311343895;0;0;0;0;0;0;0;0;OFF;50
Coquimbo;La_Serena;4101;3;05-03-2020;410143895;0;0;0;0;0;0;0;0;OFF;41
Los_Rios;La_Union;14201;3;05-03-2020;1420143895;0;0;0;0;0;0;0;0;OFF;48
Los_Rios;Lago_Ranco;14203;3;05-03-2020;1420343895;0;0;0;0;0;0;0;0;OFF;44
Aysen;Lago_Verde;11102;3;05-03-2020;1110243895;0;0;0;0;0;0;0;0;OFF;0
Magallanes;Laguna_Blanca;12102;3;05-03-2020;1210243895;0;0;0;0;0;0;0;0;OFF;0
Biobio;Laja;8304;3;05-03-2020;830443895;0;0;0;0;0;0;0;0;OFF;42
Metropolitana;Lampa;13302;3;05-03-2020;1330243895;0;0;0;0;0;0;0;0;OFF;49
Los_Rios;Lanco;14103;3;05-03-2020;1410343895;0;0;0;0;0;0;0;0;OFF;40
O_Higgins;Las_Cabras;6107;3;05-03-2020;610743895;0;0;0;0;0;0;0;0;OFF;25
Metropolitana;Las_Condes;13114;3;05-03-2020;1311443895;0;0;0;0;0;0;0;0;OFF;63
La_Araucania;Lautaro;9108;3;05-03-2020;910843895;0;0;0;0;0;0;0;0;OFF;42
Biobio;Lebu;8201;3;05-03-2020;820143895;0;0;0;0;0;0;0;0;OFF;0
Maule;Licanten;7303;3;05-03-2020;730343895;0;0;0;0;0;0;0;0;OFF;24
Valparaiso;Limache;5802;3;05-03-2020;580243895;0;0;0;0;0;0;0;0;OFF;46
Maule;Linares;7401;3;05-03-2020;740143895;0;0;0;0;0;0;0;0;OFF;49
O_Higgins;Litueche;6203;3;05-03-2020;620343895;0;0;0;0;0;0;0;0;OFF;16
Valparaiso;Llaillay;5703;3;05-03-2020;570343895;0;0;0;0;0;0;0;0;OFF;38
Los_Lagos;Llanquihue;10107;3;05-03-2020;1010743895;0;0;0;0;0;0;0;0;OFF;20
Metropolitana;Lo_Barnechea;13115;3;05-03-2020;1311543895;0;0;0;0;0;0;0;0;OFF;44
Metropolitana;Lo_Espejo;13116;3;05-03-2020;1311643895;0;0;0;0;0;0;0;0;OFF;49
Metropolitana;Lo_Prado;13117;3;05-03-2020;1311743895;0;0;0;0;0;0;0;0;OFF;49
O_Higgins;Lolol;6304;3;05-03-2020;630443895;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Loncoche;9109;3;05-03-2020;910943895;0;0;0;0;0;0;0;0;OFF;39
Maule;Longavi;7403;3;05-03-2020;740343895;0;0;0;0;0;0;0;0;OFF;48
La_Araucania;Lonquimay;9205;3;05-03-2020;920543895;0;0;0;0;0;0;0;0;OFF;3
Biobio;Los_Alamos;8206;3;05-03-2020;820643895;0;0;0;0;0;0;0;0;OFF;18
Valparaiso;Los_Andes;5301;3;05-03-2020;530143895;0;0;0;0;0;0;0;0;OFF;47
Biobio;Los_Angeles;8301;3;05-03-2020;830143895;0;0;0;0;0;0;0;0;OFF;62
Los_Rios;Los_Lagos;14104;3;05-03-2020;1410443895;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Los_Muermos;10106;3;05-03-2020;1010643895;0;0;0;0;0;0;0;0;OFF;45
La_Araucania;Los_Sauces;9206;3;05-03-2020;920643895;0;0;0;0;0;0;0;0;OFF;0
Coquimbo;Los_Vilos;4203;3;05-03-2020;420343895;0;0;0;0;0;0;0;0;OFF;45
Biobio;Lota;8106;3;05-03-2020;810643895;0;0;0;0;0;0;0;0;OFF;50
La_Araucania;Lumaco;9207;3;05-03-2020;920743895;0;0;0;0;0;0;0;0;OFF;13
O_Higgins;Machali;6108;3;05-03-2020;610843895;0;0;0;0;0;0;0;0;OFF;53
Metropolitana;Macul;13118;3;05-03-2020;1311843895;0;0;0;0;0;0;0;0;OFF;49
Los_Rios;Mafil;14105;3;05-03-2020;1410543895;0;0;0;0;0;0;0;0;OFF;49
Metropolitana;Maipu;13119;3;05-03-2020;1311943895;0;0;0;0;0;0;0;0;OFF;53
O_Higgins;Malloa;6109;3;05-03-2020;610943895;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Marchihue;6204;3;05-03-2020;620443895;0;0;0;0;0;0;0;0;OFF;0
Antofagasta;Maria_Elena;2302;3;05-03-2020;230243895;0;0;0;0;0;0;0;0;OFF;27
Metropolitana;Maria_Pinto;13504;3;05-03-2020;1350443895;0;0;0;0;0;0;0;0;OFF;45
Los_Rios;Mariquina;14106;3;05-03-2020;1410643895;0;0;0;0;0;0;0;0;OFF;42
Maule;Maule;7105;3;05-03-2020;710543895;0;0;0;0;0;0;0;0;OFF;44
Los_Lagos;Maullin;10108;3;05-03-2020;1010843895;0;0;0;0;0;0;0;0;OFF;30
Antofagasta;Mejillones;2102;3;05-03-2020;210243895;0;0;0;0;0;0;0;0;OFF;38
La_Araucania;Melipeuco;9110;3;05-03-2020;911043895;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;Melipilla;13501;3;05-03-2020;1350143895;0;0;0;0;0;0;0;0;OFF;47
Maule;Molina;7304;3;05-03-2020;730443895;0;0;0;0;0;0;0;0;OFF;41
Coquimbo;Monte_Patria;4303;3;05-03-2020;430343895;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Mostazal;6110;3;05-03-2020;611043895;0;0;0;0;0;0;0;0;OFF;7
Biobio;Mulchen;8305;3;05-03-2020;830543895;0;0;0;0;0;0;0;0;OFF;45
Biobio;Nacimiento;8306;3;05-03-2020;830643895;0;0;0;0;0;0;0;0;OFF;53
O_Higgins;Nancagua;6305;3;05-03-2020;630543895;0;0;0;0;0;0;0;0;OFF;10
Magallanes;Natales;12401;3;05-03-2020;1240143895;0;0;0;0;0;0;0;0;OFF;43
O_Higgins;Navidad;6205;3;05-03-2020;620543895;0;0;0;0;0;0;0;0;OFF;12
Biobio;Negrete;8307;3;05-03-2020;830743895;0;0;0;0;0;0;0;0;OFF;33
Nuble;Ninhue;16204;3;05-03-2020;1620443895;0;0;0;0;0;0;0;0;OFF;30
Nuble;Niquen;16303;3;05-03-2020;1630343895;0;0;0;0;0;0;0;0;OFF;32
Valparaiso;Nogales;5506;3;05-03-2020;550643895;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Nueva_Imperial;9111;3;05-03-2020;911143895;0;0;0;0;0;0;0;0;OFF;48
Metropolitana;NuNoa;13120;3;05-03-2020;1312043895;0;0;0;0;0;0;0;0;OFF;60
Aysen;O'Higgins;11302;3;05-03-2020;1130243895;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Olivar;6111;3;05-03-2020;611143895;0;0;0;0;0;0;0;0;OFF;39
Antofagasta;OllagUe;2202;3;05-03-2020;220243895;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Olmue;5803;3;05-03-2020;580343895;0;0;0;0;0;0;0;0;OFF;28
Los_Lagos;Osorno;10301;3;05-03-2020;1030143895;0;0;0;0;0;0;0;0;OFF;53
Coquimbo;Ovalle;4301;3;05-03-2020;430143895;0;0;0;0;0;0;0;0;OFF;47
Metropolitana;Padre_Hurtado;13604;3;05-03-2020;1360443895;0;0;0;0;0;0;0;0;OFF;48
La_Araucania;Padre_las_Casas;9112;3;05-03-2020;911243895;0;0;0;0;0;0;0;0;OFF;48
Coquimbo;Paiguano;4105;3;05-03-2020;410543895;0;0;0;0;0;0;0;0;OFF;0
Los_Rios;Paillaco;14107;3;05-03-2020;1410743895;0;0;0;0;0;0;0;0;OFF;40
Metropolitana;Paine;13404;3;05-03-2020;1340443895;0;0;0;0;0;0;0;0;OFF;51
Los_Lagos;Palena;10404;3;05-03-2020;1040443895;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Palmilla;6306;3;05-03-2020;630643895;0;0;0;0;0;0;0;0;OFF;0
Los_Rios;Panguipulli;14108;3;05-03-2020;1410843895;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Panquehue;5704;3;05-03-2020;570443895;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Papudo;5403;3;05-03-2020;540343895;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Paredones;6206;3;05-03-2020;620643895;0;0;0;0;0;0;0;0;OFF;0
Maule;Parral;7404;3;05-03-2020;740443895;0;0;0;0;0;0;0;0;OFF;42
Metropolitana;Pedro_Aguirre_Cerda;13121;3;05-03-2020;1312143895;0;0;0;0;0;0;0;0;OFF;47
Maule;Pelarco;7106;3;05-03-2020;710643895;0;0;0;0;0;0;0;0;OFF;29
Maule;Pelluhue;7203;3;05-03-2020;720343895;0;0;0;0;0;0;0;0;OFF;43
Nuble;Pemuco;16105;3;05-03-2020;1610543895;0;0;0;0;0;0;0;0;OFF;34
Metropolitana;PeNaflor;13605;3;05-03-2020;1360543895;0;0;0;0;0;0;0;0;OFF;47
Metropolitana;PeNalolen;13122;3;05-03-2020;1312243895;0;0;0;0;0;0;0;0;OFF;47
Maule;Pencahue;7107;3;05-03-2020;710743895;0;0;0;0;0;0;0;0;OFF;23
Biobio;Penco;8107;3;05-03-2020;810743895;0;0;0;0;0;0;0;0;OFF;39
O_Higgins;Peralillo;6307;3;05-03-2020;630743895;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Perquenco;9113;3;05-03-2020;911343895;0;0;0;0;0;0;0;0;OFF;29
Valparaiso;Petorca;5404;3;05-03-2020;540443895;0;0;0;0;0;0;0;0;OFF;42
O_Higgins;Peumo;6112;3;05-03-2020;611243895;0;0;0;0;0;0;0;0;OFF;36
Tarapaca;Pica;1405;3;05-03-2020;140543895;0;0;0;0;0;0;0;0;OFF;36
O_Higgins;Pichidegua;6113;3;05-03-2020;611343895;0;0;0;0;0;0;0;0;OFF;2
O_Higgins;Pichilemu;6201;3;05-03-2020;620143895;0;0;0;0;0;0;0;0;OFF;0
Nuble;Pinto;16106;3;05-03-2020;1610643895;0;0;0;0;0;0;0;0;OFF;38
